id,panels,pv_kw,battery_kwh,state,schemeA_final,schemeA_per_kw,schemeB_final,schemeB_per_kw,schemeC_ex,schemeC_inc,schemeC_per_kw,schemeD_ex,schemeD_inc,schemeD_per_kw
4185,15,6.6,10.0,VIC,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4185,15,6.6,10.0,QLD,9095.0,1378.0,8333.0,1263.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4185,15,6.6,10.0,SA,9095.0,1378.0,8333.0,1263.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4185,15,6.6,10.0,WA,9095.0,1378.0,8333.0,1263.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4185,15,6.6,10.0,NT,8939.0,1354.0,8177.0,1239.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4185,15,6.6,10.0,ACT,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4186,18,7.92,10.0,TAS,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4186,18,7.92,10.0,NSW,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4186,18,7.92,10.0,VIC,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4186,18,7.92,10.0,QLD,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4186,18,7.92,10.0,SA,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4186,18,7.92,10.0,WA,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4186,18,7.92,10.0,NT,9541.0,1205.0,8396.0,1060.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4186,18,7.92,10.0,ACT,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4187,25,11.0,10.0,TAS,11583.0,1053.0,9544.0,868.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4187,25,11.0,10.0,NSW,11583.0,1053.0,9544.0,868.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4187,25,11.0,10.0,VIC,11583.0,1053.0,9544.0,868.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4187,25,11.0,10.0,QLD,11193.0,1018.0,9154.0,832.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4187,25,11.0,10.0,SA,11193.0,1018.0,9154.0,832.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4187,25,11.0,10.0,WA,11193.0,1018.0,9154.0,832.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4187,25,11.0,10.0,NT,10959.0,996.0,8920.0,811.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4187,25,11.0,10.0,ACT,11583.0,1053.0,9544.0,868.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4188,13,5.72,10.0,TAS,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4188,13,5.72,10.0,NSW,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4188,13,5.72,10.0,VIC,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4188,13,5.72,10.0,QLD,8667.0,1515.0,7985.0,1396.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4188,13,5.72,10.0,SA,8667.0,1515.0,7985.0,1396.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4188,13,5.72,10.0,WA,8667.0,1515.0,7985.0,1396.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4188,13,5.72,10.0,NT,8550.0,1495.0,7868.0,1376.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4188,13,5.72,10.0,ACT,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4189,6,2.64,10.0,TAS,7288.0,2760.0,6884.0,2608.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
4189,6,2.64,10.0,NSW,7288.0,2760.0,6884.0,2608.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
4189,6,2.64,10.0,VIC,7288.0,2760.0,6884.0,2608.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
4189,6,2.64,10.0,QLD,7171.0,2716.0,6767.0,2563.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
4189,6,2.64,10.0,SA,7171.0,2716.0,6767.0,2563.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
4189,6,2.64,10.0,WA,7171.0,2716.0,6767.0,2563.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
4189,6,2.64,10.0,NT,7132.0,2701.0,6728.0,2548.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
4189,6,2.64,10.0,ACT,7288.0,2760.0,6884.0,2608.0,9112.0,6216.0,2355.0,9016.0,7373.0,2793.0
4190,9,3.96,10.0,TAS,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
4190,9,3.96,10.0,NSW,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
4190,9,3.96,10.0,VIC,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
4190,9,3.96,10.0,QLD,7812.0,1973.0,7289.0,1841.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
4190,9,3.96,10.0,SA,7812.0,1973.0,7289.0,1841.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
4190,9,3.96,10.0,WA,7812.0,1973.0,7289.0,1841.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
4190,9,3.96,10.0,NT,7734.0,1953.0,7211.0,1821.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
4190,9,3.96,10.0,ACT,7968.0,2012.0,7445.0,1880.0,10168.0,7074.0,1786.0,9874.0,8059.0,2035.0
4191,22,9.68,10.0,TAS,10903.0,1126.0,9247.0,955.0,14744.0,10792.0,1115.0,13592.0,11034.0,1140.0
4191,22,9.68,10.0,NSW,10903.0,1126.0,9247.0,955.0,14744.0,10792.0,1115.0,13592.0,11034.0,1140.0
4191,22,9.68,10.0,VIC,10903.0,1126.0,9247.0,955.0,14744.0,10792.0,1115.0,13592.0,11034.0,1140.0
4191,22,9.68,10.0,QLD,10552.0,1090.0,8896.0,919.0,14744.0,10792.0,1115.0,13592.0,11034.0,1140.0
4191,22,9.68,10.0,SA,10552.0,1090.0,8896.0,919.0,14744.0,10792.0,1115.0,13592.0,11034.0,1140.0
4191,22,9.68,10.0,WA,10552.0,1090.0,8896.0,919.0,14744.0,10792.0,1115.0,13592.0,11034.0,1140.0
4191,22,9.68,10.0,NT,10357.0,1070.0,8701.0,899.0,14744.0,10792.0,1115.0,13592.0,11034.0,1140.0
4191,22,9.68,10.0,ACT,10903.0,1126.0,9247.0,955.0,14744.0,10792.0,1115.0,13592.0,11034.0,1140.0
4192,2,0.88,10.0,TAS,6355.0,7221.0,6110.0,6943.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4192,2,0.88,10.0,NSW,6355.0,7221.0,6110.0,6943.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4192,2,0.88,10.0,VIC,6355.0,7221.0,6110.0,6943.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4192,2,0.88,10.0,QLD,6316.0,7177.0,6071.0,6899.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4192,2,0.88,10.0,SA,6316.0,7177.0,6071.0,6899.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4192,2,0.88,10.0,WA,6316.0,7177.0,6071.0,6899.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4192,2,0.88,10.0,NT,6316.0,7177.0,6071.0,6899.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4192,2,0.88,10.0,ACT,6355.0,7221.0,6110.0,6943.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4193,30,13.2,10.0,TAS,12730.0,964.0,10052.0,762.0,17560.0,13080.0,991.0,15880.0,12864.0,975.0
4193,30,13.2,10.0,NSW,12730.0,964.0,10052.0,762.0,17560.0,13080.0,991.0,15880.0,12864.0,975.0
4193,30,13.2,10.0,VIC,12730.0,964.0,10052.0,762.0,17560.0,13080.0,991.0,15880.0,12864.0,975.0
4193,30,13.2,10.0,QLD,12262.0,929.0,9584.0,726.0,17560.0,13080.0,991.0,15880.0,12864.0,975.0
4193,30,13.2,10.0,SA,12262.0,929.0,9584.0,726.0,17560.0,13080.0,991.0,15880.0,12864.0,975.0
4193,30,13.2,10.0,WA,12262.0,929.0,9584.0,726.0,17560.0,13080.0,991.0,15880.0,12864.0,975.0
4193,30,13.2,10.0,NT,11989.0,908.0,9311.0,705.0,17560.0,13080.0,991.0,15880.0,12864.0,975.0
4193,30,13.2,10.0,ACT,12730.0,964.0,10052.0,762.0,17560.0,13080.0,991.0,15880.0,12864.0,975.0
4194,42,18.48,10.0,TAS,15452.0,836.0,11240.0,608.0,21784.0,16512.0,894.0,19312.0,15610.0,845.0
4194,42,18.48,10.0,NSW,15452.0,836.0,11240.0,608.0,21784.0,16512.0,894.0,19312.0,15610.0,845.0
4194,42,18.48,10.0,VIC,15452.0,836.0,11240.0,608.0,21784.0,16512.0,894.0,19312.0,15610.0,845.0
4194,42,18.48,10.0,QLD,14789.0,800.0,10577.0,572.0,21784.0,16512.0,894.0,19312.0,15610.0,845.0
4194,42,18.48,10.0,SA,14789.0,800.0,10577.0,572.0,21784.0,16512.0,894.0,19312.0,15610.0,845.0
4194,42,18.48,10.0,WA,14789.0,800.0,10577.0,572.0,21784.0,16512.0,894.0,19312.0,15610.0,845.0
4194,42,18.48,10.0,NT,14438.0,781.0,10226.0,553.0,21784.0,16512.0,894.0,19312.0,15610.0,845.0
4194,42,18.48,10.0,ACT,15452.0,836.0,11240.0,608.0,21784.0,16512.0,894.0,19312.0,15610.0,845.0
4195,20,8.8,10.0,TAS,10476.0,1190.0,9075.0,1031.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
4195,20,8.8,10.0,NSW,10476.0,1190.0,9075.0,1031.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
4195,20,8.8,10.0,VIC,10476.0,1190.0,9075.0,1031.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
4195,20,8.8,10.0,QLD,10125.0,1151.0,8724.0,991.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
4195,20,8.8,10.0,SA,10125.0,1151.0,8724.0,991.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
4195,20,8.8,10.0,WA,10125.0,1151.0,8724.0,991.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
4195,20,8.8,10.0,NT,9969.0,1133.0,8568.0,974.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
4195,20,8.8,10.0,ACT,10476.0,1190.0,9075.0,1031.0,14040.0,10220.0,1161.0,13020.0,10576.0,1202.0
4196,13,5.72,10.0,TAS,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4196,13,5.72,10.0,NSW,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4196,13,5.72,10.0,VIC,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4196,13,5.72,10.0,QLD,8667.0,1515.0,7985.0,1396.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4196,13,5.72,10.0,SA,8667.0,1515.0,7985.0,1396.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4196,13,5.72,10.0,WA,8667.0,1515.0,7985.0,1396.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4196,13,5.72,10.0,NT,8550.0,1495.0,7868.0,1376.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4196,13,5.72,10.0,ACT,8862.0,1549.0,8180.0,1430.0,11576.0,8218.0,1437.0,11018.0,8974.0,1569.0
4197,15,6.6,10.0,TAS,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4197,15,6.6,10.0,NSW,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4197,15,6.6,10.0,VIC,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4197,15,6.6,10.0,QLD,9095.0,1378.0,8333.0,1263.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4197,15,6.6,10.0,SA,9095.0,1378.0,8333.0,1263.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4197,15,6.6,10.0,WA,9095.0,1378.0,8333.0,1263.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4197,15,6.6,10.0,NT,8939.0,1354.0,8177.0,1239.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4197,15,6.6,10.0,ACT,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4199,15,6.6,10.0,TAS,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4199,15,6.6,10.0,NSW,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4199,15,6.6,10.0,VIC,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4199,15,6.6,10.0,QLD,9095.0,1378.0,8333.0,1263.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4199,15,6.6,10.0,SA,9095.0,1378.0,8333.0,1263.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4199,15,6.6,10.0,WA,9095.0,1378.0,8333.0,1263.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4199,15,6.6,10.0,NT,8939.0,1354.0,8177.0,1239.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4199,15,6.6,10.0,ACT,9329.0,1413.0,8567.0,1298.0,12280.0,8790.0,1332.0,11590.0,9432.0,1429.0
4200,5,2.2,10.0,TAS,7035.0,3198.0,6671.0,3032.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
4200,5,2.2,10.0,NSW,7035.0,3198.0,6671.0,3032.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
4200,5,2.2,10.0,VIC,7035.0,3198.0,6671.0,3032.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
4200,5,2.2,10.0,QLD,6957.0,3162.0,6593.0,2997.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
4200,5,2.2,10.0,SA,6957.0,3162.0,6593.0,2997.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
4200,5,2.2,10.0,WA,6957.0,3162.0,6593.0,2997.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
4200,5,2.2,10.0,NT,6918.0,3144.0,6554.0,2979.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
4200,5,2.2,10.0,ACT,7035.0,3198.0,6671.0,3032.0,8760.0,5930.0,2695.0,8730.0,7144.0,3247.0
4201,14,6.16,10.0,TAS,9076.0,1473.0,8354.0,1356.0,11928.0,8504.0,1381.0,11304.0,9203.0,1494.0
4201,14,6.16,10.0,NSW,9076.0,1473.0,8354.0,1356.0,11928.0,8504.0,1381.0,11304.0,9203.0,1494.0
4201,14,6.16,10.0,VIC,9076.0,1473.0,8354.0,1356.0,11928.0,8504.0,1381.0,11304.0,9203.0,1494.0
4201,14,6.16,10.0,QLD,8881.0,1442.0,8159.0,1325.0,11928.0,8504.0,1381.0,11304.0,9203.0,1494.0
4201,14,6.16,10.0,SA,8881.0,1442.0,8159.0,1325.0,11928.0,8504.0,1381.0,11304.0,9203.0,1494.0
4201,14,6.16,10.0,WA,8881.0,1442.0,8159.0,1325.0,11928.0,8504.0,1381.0,11304.0,9203.0,1494.0
4201,14,6.16,10.0,NT,8764.0,1423.0,8042.0,1306.0,11928.0,8504.0,1381.0,11304.0,9203.0,1494.0
4201,14,6.16,10.0,ACT,9076.0,1473.0,8354.0,1356.0,11928.0,8504.0,1381.0,11304.0,9203.0,1494.0
4202,17,7.48,10.0,TAS,9756.0,1304.0,8739.0,1168.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4202,17,7.48,10.0,NSW,9756.0,1304.0,8739.0,1168.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4202,17,7.48,10.0,VIC,9756.0,1304.0,8739.0,1168.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4202,17,7.48,10.0,QLD,9522.0,1273.0,8505.0,1137.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4202,17,7.48,10.0,SA,9522.0,1273.0,8505.0,1137.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4202,17,7.48,10.0,WA,9522.0,1273.0,8505.0,1137.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4202,17,7.48,10.0,NT,9366.0,1252.0,8349.0,1116.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4202,17,7.48,10.0,ACT,9756.0,1304.0,8739.0,1168.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4203,25,11.0,10.0,TAS,11583.0,1053.0,9544.0,868.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4203,25,11.0,10.0,NSW,11583.0,1053.0,9544.0,868.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4203,25,11.0,10.0,VIC,11583.0,1053.0,9544.0,868.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4203,25,11.0,10.0,QLD,11193.0,1018.0,9154.0,832.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4203,25,11.0,10.0,SA,11193.0,1018.0,9154.0,832.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4203,25,11.0,10.0,WA,11193.0,1018.0,9154.0,832.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4203,25,11.0,10.0,NT,10959.0,996.0,8920.0,811.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4203,25,11.0,10.0,ACT,11583.0,1053.0,9544.0,868.0,15800.0,11650.0,1059.0,14450.0,11720.0,1065.0
4204,49,21.56,10.0,TAS,17065.0,792.0,11959.0,555.0,24248.0,18514.0,859.0,21314.0,17211.0,798.0
4204,49,21.56,10.0,NSW,17065.0,792.0,11959.0,555.0,24248.0,18514.0,859.0,21314.0,17211.0,798.0
4204,49,21.56,10.0,VIC,17065.0,792.0,11959.0,555.0,24248.0,18514.0,859.0,21314.0,17211.0,798.0
4204,49,21.56,10.0,QLD,16285.0,755.0,11179.0,519.0,24248.0,18514.0,859.0,21314.0,17211.0,798.0
4204,49,21.56,10.0,SA,16285.0,755.0,11179.0,519.0,24248.0,18514.0,859.0,21314.0,17211.0,798.0
4204,49,21.56,10.0,WA,16285.0,755.0,11179.0,519.0,24248.0,18514.0,859.0,21314.0,17211.0,798.0
4204,49,21.56,10.0,NT,15856.0,735.0,10750.0,499.0,24248.0,18514.0,859.0,21314.0,17211.0,798.0
4204,49,21.56,10.0,ACT,17065.0,792.0,11959.0,555.0,24248.0,18514.0,859.0,21314.0,17211.0,798.0
4205,68,29.92,10.0,TAS,21361.0,714.0,13827.0,462.0,30936.0,23948.0,800.0,26748.0,21558.0,721.0
4205,68,29.92,10.0,NSW,21361.0,714.0,13827.0,462.0,30936.0,23948.0,800.0,26748.0,21558.0,721.0
4205,68,29.92,10.0,VIC,21361.0,714.0,13827.0,462.0,30936.0,23948.0,800.0,26748.0,21558.0,721.0
4205,68,29.92,10.0,QLD,20308.0,679.0,12774.0,427.0,30936.0,23948.0,800.0,26748.0,21558.0,721.0
4205,68,29.92,10.0,SA,20308.0,679.0,12774.0,427.0,30936.0,23948.0,800.0,26748.0,21558.0,721.0
4205,68,29.92,10.0,WA,20308.0,679.0,12774.0,427.0,30936.0,23948.0,800.0,26748.0,21558.0,721.0
4205,68,29.92,10.0,NT,19684.0,658.0,12150.0,406.0,30936.0,23948.0,800.0,26748.0,21558.0,721.0
4205,68,29.92,10.0,ACT,21361.0,714.0,13827.0,462.0,30936.0,23948.0,800.0,26748.0,21558.0,721.0
4206,16,7.04,10.0,TAS,9542.0,1355.0,8653.0,1229.0,12632.0,9076.0,1289.0,11876.0,9661.0,1372.0
4206,16,7.04,10.0,NSW,9542.0,1355.0,8653.0,1229.0,12632.0,9076.0,1289.0,11876.0,9661.0,1372.0
4206,16,7.04,10.0,VIC,9542.0,1355.0,8653.0,1229.0,12632.0,9076.0,1289.0,11876.0,9661.0,1372.0
4206,16,7.04,10.0,QLD,9308.0,1322.0,8419.0,1196.0,12632.0,9076.0,1289.0,11876.0,9661.0,1372.0
4206,16,7.04,10.0,SA,9308.0,1322.0,8419.0,1196.0,12632.0,9076.0,1289.0,11876.0,9661.0,1372.0
4206,16,7.04,10.0,WA,9308.0,1322.0,8419.0,1196.0,12632.0,9076.0,1289.0,11876.0,9661.0,1372.0
4206,16,7.04,10.0,NT,9152.0,1300.0,8263.0,1174.0,12632.0,9076.0,1289.0,11876.0,9661.0,1372.0
4206,16,7.04,10.0,ACT,9542.0,1355.0,8653.0,1229.0,12632.0,9076.0,1289.0,11876.0,9661.0,1372.0
4207,40,17.6,10.0,TAS,15024.0,854.0,11068.0,629.0,21080.0,15940.0,906.0,18740.0,15152.0,861.0
4207,40,17.6,10.0,NSW,15024.0,854.0,11068.0,629.0,21080.0,15940.0,906.0,18740.0,15152.0,861.0
4207,40,17.6,10.0,VIC,15024.0,854.0,11068.0,629.0,21080.0,15940.0,906.0,18740.0,15152.0,861.0
4207,40,17.6,10.0,QLD,14361.0,816.0,10405.0,591.0,21080.0,15940.0,906.0,18740.0,15152.0,861.0
4207,40,17.6,10.0,SA,14361.0,816.0,10405.0,591.0,21080.0,15940.0,906.0,18740.0,15152.0,861.0
4207,40,17.6,10.0,WA,14361.0,816.0,10405.0,591.0,21080.0,15940.0,906.0,18740.0,15152.0,861.0
4207,40,17.6,10.0,NT,14010.0,796.0,10054.0,571.0,21080.0,15940.0,906.0,18740.0,15152.0,861.0
4207,40,17.6,10.0,ACT,15024.0,854.0,11068.0,629.0,21080.0,15940.0,906.0,18740.0,15152.0,861.0
4208,17,7.48,10.0,TAS,9756.0,1304.0,8739.0,1168.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4208,17,7.48,10.0,NSW,9756.0,1304.0,8739.0,1168.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4208,17,7.48,10.0,VIC,9756.0,1304.0,8739.0,1168.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4208,17,7.48,10.0,QLD,9522.0,1273.0,8505.0,1137.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4208,17,7.48,10.0,SA,9522.0,1273.0,8505.0,1137.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4208,17,7.48,10.0,WA,9522.0,1273.0,8505.0,1137.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4208,17,7.48,10.0,NT,9366.0,1252.0,8349.0,1116.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4208,17,7.48,10.0,ACT,9756.0,1304.0,8739.0,1168.0,12984.0,9362.0,1252.0,12162.0,9890.0,1322.0
4209,2,0.88,10.0,TAS,6355.0,7221.0,6110.0,6943.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4209,2,0.88,10.0,NSW,6355.0,7221.0,6110.0,6943.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4209,2,0.88,10.0,VIC,6355.0,7221.0,6110.0,6943.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4209,2,0.88,10.0,QLD,6316.0,7177.0,6071.0,6899.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4209,2,0.88,10.0,SA,6316.0,7177.0,6071.0,6899.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4209,2,0.88,10.0,WA,6316.0,7177.0,6071.0,6899.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4209,2,0.88,10.0,NT,6316.0,7177.0,6071.0,6899.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4209,2,0.88,10.0,ACT,6355.0,7221.0,6110.0,6943.0,7704.0,5072.0,5764.0,7872.0,6458.0,7338.0
4211,18,7.92,10.0,TAS,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4211,18,7.92,10.0,NSW,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4211,18,7.92,10.0,VIC,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4211,18,7.92,10.0,QLD,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4211,18,7.92,10.0,SA,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4211,18,7.92,10.0,WA,9736.0,1229.0,8591.0,1085.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4211,18,7.92,10.0,NT,9541.0,1205.0,8396.0,1060.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4211,18,7.92,10.0,ACT,10009.0,1264.0,8864.0,1119.0,13336.0,9648.0,1218.0,12448.0,10118.0,1278.0
4212,41,18.04,10.0,TAS,15238.0,845.0,11154.0,618.0,21432.0,16226.0,899.0,19026.0,15381.0,853.0
4212,41,18.04,10.0,NSW,15238.0,845.0,11154.0,618.0,21432.0,16226.0,899.0,19026.0,15381.0,853.0
4212,41,18.04,10.0,VIC,15238.0,845.0,11154.0,618.0,21432.0,16226.0,899.0,19026.0,15381.0,853.0
4212,41,18.04,10.0,QLD,14575.0,808.0,10491.0,582.0,21432.0,16226.0,899.0,19026.0,15381.0,853.0
4212,41,18.04,10.0,SA,14575.0,808.0,10491.0,582.0,21432.0,16226.0,899.0,19026.0,15381.0,853.0
4212,41,18.04,10.0,WA,14575.0,808.0,10491.0,582.0,21432.0,16226.0,899.0,19026.0,15381.0,853.0
4212,41,18.04,10.0,NT,14224.0,788.0,10140.0,562.0,21432.0,16226.0,899.0,19026.0,15381.0,853.0
4212,41,18.04,10.0,ACT,15238.0,845.0,11154.0,618.0,21432.0,16226.0,899.0,19026.0,15381.0,853.0
4213,12,5.28,10.0,TAS,8648.0,1638.0,8006.0,1516.0,11224.0,7932.0,1502.0,10732.0,8746.0,1656.0
4213,12,5.28,10.0,NSW,8648.0,1638.0,8006.0,1516.0,11224.0,7932.0,1502.0,10732.0,8746.0,1656.0
4213,12,5.28,10.0,VIC,8648.0,1638.0,8006.0,1516.0,11224.0,7932.0,1502.0,10732.0,8746.0,1656.0
4213,12,5.28,10.0,QLD,8453.0,1601.0,7811.0,1479.0,11224.0,7932.0,1502.0,10732.0,8746.0,1656.0
4213,12,5.28,10.0,SA,8453.0,1601.0,7811.0,1479.0,11224.0,7932.0,1502.0,10732.0,8746.0,1656.0
