scenario,param_panel,param_inverter,param_battery,project_type,region,panel_count,solar_kw,battery_kwh,total_with_tax,subsidy,final_price
极低参数,10,50,50,新建系统,QLD,77,30.36,50.32,33340.45,26237.05968,7103.390319999999
极低参数,10,50,50,新建系统,QLD,78,30.8,50.32,33449.13,26379.3504,7069.779599999998
极低参数,10,50,50,新建系统,QLD,79,31.24,50.32,33557.81,26521.64112,7036.168879999997
极低参数,10,50,50,新建系统,QLD,80,31.68,50.32,33666.49,26663.93184,7002.558159999997
极低参数,10,50,50,新建系统,QLD,81,31.68,50.32,33666.49,26663.93184,7002.558159999997
极低参数,10,50,50,新建系统,QLD,82,32.12,50.32,33775.17,26806.22256,6968.94744
极低参数,10,50,50,新建系统,QLD,83,32.56,50.32,33883.85,26948.51328,6935.336719999999
极低参数,10,50,50,新建系统,QLD,84,33.0,50.32,33992.53,27090.803999999996,6901.726000000002
极低参数,10,50,50,新建系统,QLD,85,33.44,50.32,34101.21,27233.09472,6868.115279999998
极低参数,10,50,50,新建系统,QLD,86,33.88,50.32,34209.89,27375.38544,6834.504560000001
极低参数,10,50,50,新建系统,QLD,87,34.32,50.32,34318.57,27517.67616,6800.893840000001
极低参数,10,50,50,新建系统,QLD,88,34.76,50.32,34427.25,27659.96688,6767.28312
极低参数,10,50,50,新建系统,QLD,89,35.2,50.32,34535.93,27802.2576,6733.6723999999995
极低参数,10,50,50,新建系统,QLD,90,35.64,50.32,34644.61,27944.548319999998,6700.0616800000025
极低参数,10,50,50,新建系统,QLD,91,35.64,50.32,34644.61,27944.548319999998,6700.0616800000025
极低参数,10,50,50,新建系统,QLD,92,36.08,50.32,34753.29,28086.83904,6666.450960000002
极低参数,10,50,50,新建系统,QLD,93,36.52,50.32,34861.97,28229.12976,6632.840240000001
极低参数,10,50,50,新建系统,QLD,94,36.96,50.32,34970.65,28371.42048,6599.229520000001
极低参数,10,50,50,新建系统,QLD,95,37.4,50.32,35079.33,28513.711199999998,6565.618800000004
极低参数,10,50,50,新建系统,QLD,96,37.84,50.32,35188.01,28656.00192,6532.008080000003
极低参数,10,50,50,新建系统,QLD,97,38.28,50.32,35296.689999999995,28798.29264,6498.397359999995
极低参数,10,50,50,新建系统,QLD,98,38.72,50.32,35405.37,28940.58336,6464.786640000002
极低参数,10,50,50,新建系统,QLD,99,39.160000000000004,50.32,35514.05,29082.87408,6431.1759200000015
极低参数,10,50,50,新建系统,QLD,100,39.6,50.32,35622.729999999996,29225.1648,6397.565199999997
极低参数,10,50,50,新建系统,SA,1,0.0,50.32,25841.53,16419.0,9422.529999999999
极低参数,10,50,50,新建系统,SA,2,0.44,22.44,13167.439999999999,7435.29072,5732.149279999999
极低参数,10,50,50,新建系统,SA,3,0.88,22.44,13276.12,7577.58144,5698.538560000001
极低参数,10,50,50,新建系统,SA,4,1.32,22.44,13384.8,7719.87216,5664.927839999999
极低参数,10,50,50,新建系统,SA,5,1.76,22.44,13493.480000000001,7862.16288,5631.3171200000015
极低参数,10,50,50,新建系统,SA,6,2.2,22.44,13602.16,8004.4536,5597.7064
极低参数,10,50,50,新建系统,SA,7,2.64,22.44,13710.84,8146.74432,5564.09568
极低参数,10,50,50,新建系统,SA,8,3.08,22.44,13819.52,8289.035039999999,5530.484960000002
极低参数,10,50,50,新建系统,SA,9,3.52,22.44,13928.2,8431.32576,5496.874240000001
极低参数,10,50,50,新建系统,SA,10,3.96,22.44,14036.880000000001,8573.61648,5463.26352
极低参数,10,50,50,新建系统,SA,11,3.96,22.44,14036.880000000001,8573.61648,5463.26352
极低参数,10,50,50,新建系统,SA,12,4.4,22.44,14145.560000000001,8715.9072,5429.652800000002
极低参数,10,50,50,新建系统,SA,13,4.84,22.44,14254.24,8858.19792,5396.042079999999
极低参数,10,50,50,新建系统,SA,14,5.28,22.22,14382.940000000002,8961.48864,5421.451360000003
极低参数,10,50,50,新建系统,SA,15,5.72,22.22,14491.62,9103.77936,5387.84064
极低参数,10,50,50,新建系统,SA,16,6.16,22.22,14600.3,9246.07008,5354.22992
极低参数,10,50,50,新建系统,SA,17,6.6,22.22,14708.98,9388.360799999999,5320.619200000001
极低参数,10,50,50,新建系统,SA,18,7.04,22.22,14817.659999999998,9530.65152,5287.008479999999
极低参数,10,50,50,新建系统,SA,19,7.48,22.22,14926.340000000002,9672.94224,5253.397760000002
极低参数,10,50,50,新建系统,SA,20,7.92,29.33,18113.095,12116.232960000001,5996.86204
极低参数,10,50,50,新建系统,SA,21,7.92,29.33,18113.095,12116.232960000001,5996.86204
极低参数,10,50,50,新建系统,SA,22,8.36,29.33,18221.775,12258.52368,5963.251320000001
极低参数,10,50,50,新建系统,SA,23,8.8,29.33,18330.454999999998,12400.8144,5929.640599999999
极低参数,10,50,50,新建系统,SA,24,9.24,29.33,18439.135,12543.10512,5896.029879999998
极低参数,10,50,50,新建系统,SA,25,9.68,29.33,18547.815000000002,12685.395840000001,5862.419160000001
极低参数,10,50,50,新建系统,SA,26,10.12,29.33,18656.495000000003,12827.68656,5828.8084400000025
极低参数,10,50,50,新建系统,SA,27,10.56,29.33,18765.175,12969.97728,5795.19772
极低参数,10,50,50,新建系统,SA,28,11.0,29.33,18873.855,13112.268,5761.5869999999995
极低参数,10,50,50,新建系统,SA,29,11.44,29.33,18982.535,13254.558719999999,5727.976280000001
极低参数,10,50,50,新建系统,SA,30,11.88,29.33,19091.215,13396.84944,5694.36556
极低参数,10,50,50,新建系统,SA,31,11.88,29.33,19091.215,13396.84944,5694.36556
极低参数,10,50,50,新建系统,SA,32,12.32,28.04,18597.15,13110.140159999999,5487.009840000002
极低参数,10,50,50,新建系统,SA,33,12.76,28.04,18705.83,13252.43088,5453.399120000002
极低参数,10,50,50,新建系统,SA,34,13.2,28.04,18814.51,13394.721599999999,5419.7883999999995
极低参数,10,50,50,新建系统,SA,35,13.64,28.04,18923.190000000002,13537.01232,5386.1776800000025
极低参数,10,50,50,新建系统,SA,36,14.08,28.04,19031.870000000003,13679.303039999999,5352.566960000004
极低参数,10,50,50,新建系统,SA,37,14.52,28.04,19140.55,13821.59376,5318.9562399999995
极低参数,10,50,50,新建系统,SA,38,14.96,28.04,19249.230000000003,13963.88448,5285.345520000003
极低参数,10,50,50,新建系统,SA,39,15.4,28.04,19357.91,14106.1752,5251.7348
极低参数,10,50,50,新建系统,SA,40,15.84,28.04,19466.59,14248.46592,5218.12408
极低参数,10,50,50,新建系统,SA,41,15.84,28.04,19466.59,14248.46592,5218.12408
极低参数,10,50,50,新建系统,SA,42,16.28,28.04,19575.27,14390.75664,5184.513360000001
极低参数,10,50,50,新建系统,SA,43,16.72,28.04,19683.95,14533.04736,5150.90264
极低参数,10,50,50,新建系统,SA,44,17.16,28.04,19792.630000000005,14675.33808,5117.291920000005
极低参数,10,50,50,新建系统,SA,45,17.6,28.04,19901.309999999998,14817.6288,5083.681199999997
极低参数,10,50,50,新建系统,SA,46,18.04,28.04,20009.99,14959.91952,5050.070480000002
极低参数,10,50,50,新建系统,SA,47,18.48,28.04,20118.670000000002,15102.21024,5016.459760000002
极低参数,10,50,50,新建系统,SA,48,18.92,28.04,20227.35,15244.50096,4982.849039999999
极低参数,10,50,50,新建系统,SA,49,19.36,28.04,20336.030000000002,15386.79168,4949.238320000002
极低参数,10,50,50,新建系统,SA,50,19.8,28.04,20444.71,15529.0824,4915.6276
极低参数,10,50,50,新建系统,SA,51,19.8,28.04,20444.71,15529.0824,4915.6276
极低参数,10,50,50,新建系统,SA,52,20.24,50.32,30840.809999999998,22964.37312,7876.4368799999975
极低参数,10,50,50,新建系统,SA,53,20.68,50.32,30949.489999999998,23106.66384,7842.826159999997
极低参数,10,50,50,新建系统,SA,54,21.12,50.32,31058.170000000002,23248.95456,7809.215440000004
极低参数,10,50,50,新建系统,SA,55,21.56,50.32,31166.85,23391.24528,7775.604719999999
极低参数,10,50,50,新建系统,SA,56,22.0,50.32,31275.53,23533.536,7741.993999999999
极低参数,10,50,50,新建系统,SA,57,22.44,50.32,31384.21,23675.82672,7708.383279999998
极低参数,10,50,50,新建系统,SA,58,22.88,50.32,31492.89,23818.117439999998,7674.772560000001
极低参数,10,50,50,新建系统,SA,59,23.32,50.32,31601.57,23960.40816,7641.161840000001
极低参数,10,50,50,新建系统,SA,60,23.76,50.32,31710.25,24102.69888,7607.55112
极低参数,10,50,50,新建系统,SA,61,23.76,50.32,31710.25,24102.69888,7607.55112
极低参数,10,50,50,新建系统,SA,62,24.2,50.32,31818.93,24244.989599999997,7573.940400000003
极低参数,10,50,50,新建系统,SA,63,24.64,50.32,31927.61,24387.280319999998,7540.329680000003
极低参数,10,50,50,新建系统,SA,64,25.080000000000002,50.32,32036.289999999997,24529.57104,7506.718959999998
极低参数,10,50,50,新建系统,SA,65,25.52,50.32,32144.97,24671.86176,7473.108240000001
极低参数,10,50,50,新建系统,SA,66,25.96,50.32,32253.65,24814.152479999997,7439.497520000004
极低参数,10,50,50,新建系统,SA,67,26.4,50.32,32362.329999999998,24956.443199999998,7405.8868
极低参数,10,50,50,新建系统,SA,68,26.84,50.32,32471.01,25098.73392,7372.27608
极低参数,10,50,50,新建系统,SA,69,27.28,50.32,32579.69,25241.02464,7338.665359999999
极低参数,10,50,50,新建系统,SA,70,27.72,50.32,32688.370000000003,25383.31536,7305.054640000002
极低参数,10,50,50,新建系统,SA,71,27.72,50.32,32688.370000000003,25383.31536,7305.054640000002
极低参数,10,50,50,新建系统,SA,72,28.16,50.32,32797.05,25525.606079999998,7271.443920000005
极低参数,10,50,50,新建系统,SA,73,28.6,50.32,32905.729999999996,25667.896800000002,7237.833199999994
极低参数,10,50,50,新建系统,SA,74,29.04,50.32,33014.409999999996,25810.18752,7204.222479999997
极低参数,10,50,50,新建系统,SA,75,29.48,50.32,33123.09,25952.47824,7170.611759999996
极低参数,10,50,50,新建系统,SA,76,29.92,50.32,33231.770000000004,26094.76896,7137.001040000003
极低参数,10,50,50,新建系统,SA,77,30.36,50.32,33340.45,26237.05968,7103.390319999999
极低参数,10,50,50,新建系统,SA,78,30.8,50.32,33449.13,26379.3504,7069.779599999998
极低参数,10,50,50,新建系统,SA,79,31.24,50.32,33557.81,26521.64112,7036.168879999997
极低参数,10,50,50,新建系统,SA,80,31.68,50.32,33666.49,26663.93184,7002.558159999997
极低参数,10,50,50,新建系统,SA,81,31.68,50.32,33666.49,26663.93184,7002.558159999997
极低参数,10,50,50,新建系统,SA,82,32.12,50.32,33775.17,26806.22256,6968.94744
极低参数,10,50,50,新建系统,SA,83,32.56,50.32,33883.85,26948.51328,6935.336719999999
极低参数,10,50,50,新建系统,SA,84,33.0,50.32,33992.53,27090.803999999996,6901.726000000002
极低参数,10,50,50,新建系统,SA,85,33.44,50.32,34101.21,27233.09472,6868.115279999998
极低参数,10,50,50,新建系统,SA,86,33.88,50.32,34209.89,27375.38544,6834.504560000001
极低参数,10,50,50,新建系统,SA,87,34.32,50.32,34318.57,27517.67616,6800.893840000001
极低参数,10,50,50,新建系统,SA,88,34.76,50.32,34427.25,27659.96688,6767.28312
极低参数,10,50,50,新建系统,SA,89,35.2,50.32,34535.93,27802.2576,6733.6723999999995
极低参数,10,50,50,新建系统,SA,90,35.64,50.32,34644.61,27944.548319999998,6700.0616800000025
极低参数,10,50,50,新建系统,SA,91,35.64,50.32,34644.61,27944.548319999998,6700.0616800000025
极低参数,10,50,50,新建系统,SA,92,36.08,50.32,34753.29,28086.83904,6666.450960000002
极低参数,10,50,50,新建系统,SA,93,36.52,50.32,34861.97,28229.12976,6632.840240000001
极低参数,10,50,50,新建系统,SA,94,36.96,50.32,34970.65,28371.42048,6599.229520000001
极低参数,10,50,50,新建系统,SA,95,37.4,50.32,35079.33,28513.711199999998,6565.618800000004
极低参数,10,50,50,新建系统,SA,96,37.84,50.32,35188.01,28656.00192,6532.008080000003
极低参数,10,50,50,新建系统,SA,97,38.28,50.32,35296.689999999995,28798.29264,6498.397359999995
极低参数,10,50,50,新建系统,SA,98,38.72,50.32,35405.37,28940.58336,6464.786640000002
极低参数,10,50,50,新建系统,SA,99,39.160000000000004,50.32,35514.05,29082.87408,6431.1759200000015
极低参数,10,50,50,新建系统,SA,100,39.6,50.32,35622.729999999996,29225.1648,6397.565199999997
极低参数,10,50,50,新建系统,WA,1,0.0,50.32,25841.53,16419.0,9422.529999999999
极低参数,10,50,50,新建系统,WA,2,0.44,22.44,13167.439999999999,7435.29072,5732.149279999999
极低参数,10,50,50,新建系统,WA,3,0.88,22.44,13276.12,7577.58144,5698.538560000001
极低参数,10,50,50,新建系统,WA,4,1.32,22.44,13384.8,7719.87216,5664.927839999999
极低参数,10,50,50,新建系统,WA,5,1.76,22.44,13493.480000000001,7862.16288,5631.3171200000015
极低参数,10,50,50,新建系统,WA,6,2.2,22.44,13602.16,8004.4536,5597.7064
极低参数,10,50,50,新建系统,WA,7,2.64,22.44,13710.84,8146.74432,5564.09568
极低参数,10,50,50,新建系统,WA,8,3.08,22.44,13819.52,8289.035039999999,5530.484960000002
极低参数,10,50,50,新建系统,WA,9,3.52,22.44,13928.2,8431.32576,5496.874240000001
极低参数,10,50,50,新建系统,WA,10,3.96,22.44,14036.880000000001,8573.61648,5463.26352
极低参数,10,50,50,新建系统,WA,11,3.96,22.44,14036.880000000001,8573.61648,5463.26352
极低参数,10,50,50,新建系统,WA,12,4.4,22.44,14145.560000000001,8715.9072,5429.652800000002
极低参数,10,50,50,新建系统,WA,13,4.84,22.44,14254.24,8858.19792,5396.042079999999
极低参数,10,50,50,新建系统,WA,14,5.28,22.22,14382.940000000002,8961.48864,5421.451360000003
极低参数,10,50,50,新建系统,WA,15,5.72,22.22,14491.62,9103.77936,5387.84064
极低参数,10,50,50,新建系统,WA,16,6.16,22.22,14600.3,9246.07008,5354.22992
极低参数,10,50,50,新建系统,WA,17,6.6,22.22,14708.98,9388.360799999999,5320.619200000001
极低参数,10,50,50,新建系统,WA,18,7.04,22.22,14817.659999999998,9530.65152,5287.008479999999
极低参数,10,50,50,新建系统,WA,19,7.48,22.22,14926.340000000002,9672.94224,5253.397760000002
极低参数,10,50,50,新建系统,WA,20,7.92,29.33,18113.095,12116.232960000001,5996.86204
极低参数,10,50,50,新建系统,WA,21,7.92,29.33,18113.095,12116.232960000001,5996.86204
极低参数,10,50,50,新建系统,WA,22,8.36,29.33,18221.775,12258.52368,5963.251320000001
极低参数,10,50,50,新建系统,WA,23,8.8,29.33,18330.454999999998,12400.8144,5929.640599999999
极低参数,10,50,50,新建系统,WA,24,9.24,29.33,18439.135,12543.10512,5896.029879999998
极低参数,10,50,50,新建系统,WA,25,9.68,29.33,18547.815000000002,12685.395840000001,5862.419160000001
极低参数,10,50,50,新建系统,WA,26,10.12,29.33,18656.495000000003,12827.68656,5828.8084400000025
极低参数,10,50,50,新建系统,WA,27,10.56,29.33,18765.175,12969.97728,5795.19772
极低参数,10,50,50,新建系统,WA,28,11.0,29.33,18873.855,13112.268,5761.5869999999995
极低参数,10,50,50,新建系统,WA,29,11.44,29.33,18982.535,13254.558719999999,5727.976280000001
极低参数,10,50,50,新建系统,WA,30,11.88,29.33,19091.215,13396.84944,5694.36556
极低参数,10,50,50,新建系统,WA,31,11.88,29.33,19091.215,13396.84944,5694.36556
极低参数,10,50,50,新建系统,WA,32,12.32,28.04,18597.15,13110.140159999999,5487.009840000002
极低参数,10,50,50,新建系统,WA,33,12.76,28.04,18705.83,13252.43088,5453.399120000002
极低参数,10,50,50,新建系统,WA,34,13.2,28.04,18814.51,13394.721599999999,5419.7883999999995
极低参数,10,50,50,新建系统,WA,35,13.64,28.04,18923.190000000002,13537.01232,5386.1776800000025
极低参数,10,50,50,新建系统,WA,36,14.08,28.04,19031.870000000003,13679.303039999999,5352.566960000004
极低参数,10,50,50,新建系统,WA,37,14.52,28.04,19140.55,13821.59376,5318.9562399999995
极低参数,10,50,50,新建系统,WA,38,14.96,28.04,19249.230000000003,13963.88448,5285.345520000003
极低参数,10,50,50,新建系统,WA,39,15.4,28.04,19357.91,14106.1752,5251.7348
极低参数,10,50,50,新建系统,WA,40,15.84,28.04,19466.59,14248.46592,5218.12408
极低参数,10,50,50,新建系统,WA,41,15.84,28.04,19466.59,14248.46592,5218.12408
极低参数,10,50,50,新建系统,WA,42,16.28,28.04,19575.27,14390.75664,5184.513360000001
极低参数,10,50,50,新建系统,WA,43,16.72,28.04,19683.95,14533.04736,5150.90264
极低参数,10,50,50,新建系统,WA,44,17.16,28.04,19792.630000000005,14675.33808,5117.291920000005
极低参数,10,50,50,新建系统,WA,45,17.6,28.04,19901.309999999998,14817.6288,5083.681199999997
极低参数,10,50,50,新建系统,WA,46,18.04,28.04,20009.99,14959.91952,5050.070480000002
极低参数,10,50,50,新建系统,WA,47,18.48,28.04,20118.670000000002,15102.21024,5016.459760000002
极低参数,10,50,50,新建系统,WA,48,18.92,28.04,20227.35,15244.50096,4982.849039999999
极低参数,10,50,50,新建系统,WA,49,19.36,28.04,20336.030000000002,15386.79168,4949.238320000002
极低参数,10,50,50,新建系统,WA,50,19.8,28.04,20444.71,15529.0824,4915.6276
极低参数,10,50,50,新建系统,WA,51,19.8,28.04,20444.71,15529.0824,4915.6276
极低参数,10,50,50,新建系统,WA,52,20.24,50.32,30840.809999999998,22964.37312,7876.4368799999975
极低参数,10,50,50,新建系统,WA,53,20.68,50.32,30949.489999999998,23106.66384,7842.826159999997
极低参数,10,50,50,新建系统,WA,54,21.12,50.32,31058.170000000002,23248.95456,7809.215440000004
极低参数,10,50,50,新建系统,WA,55,21.56,50.32,31166.85,23391.24528,7775.604719999999
极低参数,10,50,50,新建系统,WA,56,22.0,50.32,31275.53,23533.536,7741.993999999999
极低参数,10,50,50,新建系统,WA,57,22.44,50.32,31384.21,23675.82672,7708.383279999998
极低参数,10,50,50,新建系统,WA,58,22.88,50.32,31492.89,23818.117439999998,7674.772560000001
极低参数,10,50,50,新建系统,WA,59,23.32,50.32,31601.57,23960.40816,7641.161840000001
极低参数,10,50,50,新建系统,WA,60,23.76,50.32,31710.25,24102.69888,7607.55112
极低参数,10,50,50,新建系统,WA,61,23.76,50.32,31710.25,24102.69888,7607.55112
极低参数,10,50,50,新建系统,WA,62,24.2,50.32,31818.93,24244.989599999997,7573.940400000003
极低参数,10,50,50,新建系统,WA,63,24.64,50.32,31927.61,24387.280319999998,7540.329680000003
极低参数,10,50,50,新建系统,WA,64,25.080000000000002,50.32,32036.289999999997,24529.57104,7506.718959999998
极低参数,10,50,50,新建系统,WA,65,25.52,50.32,32144.97,24671.86176,7473.108240000001
极低参数,10,50,50,新建系统,WA,66,25.96,50.32,32253.65,24814.152479999997,7439.497520000004
极低参数,10,50,50,新建系统,WA,67,26.4,50.32,32362.329999999998,24956.443199999998,7405.8868
