scenario,param_panel,param_inverter,param_battery,project_type,region,panel_count,solar_kw,inverter_kw,battery_kwh,pre_tax_total,total_with_tax,subsidy,final_price
中低参数,300,200,600,新建系统,VIC,10,3.96,8,22.44,16252.0,17877.2,11373.61648,6503.58352
中低参数,300,200,600,新建系统,VIC,11,3.96,8,22.44,16252.0,17877.2,11373.61648,6503.58352
中低参数,300,200,600,新建系统,VIC,12,4.4,8,22.44,16384.0,18022.4,11515.9072,6506.492800000002
中低参数,300,200,600,新建系统,VIC,13,4.84,8,22.44,16516.0,18167.6,11658.19792,6509.402079999998
中低参数,300,200,600,新建系统,VIC,14,5.28,9.6,22.22,16836.0,18519.6,11761.48864,6758.111359999999
中低参数,300,200,600,新建系统,VIC,15,5.72,9.6,22.22,16968.0,18664.8,11903.77936,6761.020639999999
中低参数,300,200,600,新建系统,VIC,16,6.16,9.6,22.22,17100.0,18810.0,12046.07008,6763.9299200000005
中低参数,300,200,600,新建系统,VIC,17,6.6,9.6,22.22,17232.0,18955.2,12188.360799999999,6766.839200000002
中低参数,300,200,600,新建系统,VIC,18,7.04,9.6,22.22,17364.0,19100.4,12330.65152,6769.748480000002
中低参数,300,200,600,新建系统,VIC,19,7.48,9.6,22.22,17496.0,19245.6,12472.94224,6772.657759999998
中低参数,300,200,600,新建系统,VIC,20,7.92,9.99,29.33,21972.0,24169.2,14916.232960000001,9252.96704
中低参数,300,200,600,新建系统,VIC,21,7.92,9.99,29.33,21972.0,24169.2,14916.232960000001,9252.96704
中低参数,300,200,600,新建系统,VIC,22,8.36,9.99,29.33,22104.0,24314.4,15058.52368,9255.876320000001
中低参数,300,200,600,新建系统,VIC,23,8.8,9.99,29.33,22236.0,24459.6,15200.8144,9258.7856
中低参数,300,200,600,新建系统,VIC,24,9.24,9.99,29.33,22368.0,24604.8,15343.10512,9261.69488
中低参数,300,200,600,新建系统,VIC,25,9.68,9.99,29.33,22500.0,24750.0,15485.395840000001,9264.604159999999
中低参数,300,200,600,新建系统,VIC,26,10.12,9.99,29.33,22632.0,24895.2,15627.68656,9267.51344
中低参数,300,200,600,新建系统,VIC,27,10.56,9.99,29.33,22764.0,25040.4,15769.97728,9270.422720000002
中低参数,300,200,600,新建系统,VIC,28,11.0,9.99,29.33,22896.0,25185.6,15912.268,9273.331999999999
中低参数,300,200,600,新建系统,VIC,29,11.44,9.99,29.33,23028.0,25330.8,16054.558719999999,9276.24128
中低参数,300,200,600,新建系统,VIC,30,11.88,9.99,29.33,23160.0,25476.0,16196.84944,9279.15056
中低参数,300,200,600,新建系统,VIC,31,11.88,9.99,29.33,23160.0,25476.0,16196.84944,9279.15056
中低参数,300,200,600,新建系统,VIC,32,12.32,9.3,28.04,22380.0,24618.0,15910.140159999999,8707.859840000001
中低参数,300,200,600,新建系统,VIC,33,12.76,9.3,28.04,22512.0,24763.2,16052.43088,8710.76912
中低参数,300,200,600,新建系统,VIC,34,13.2,9.3,28.04,22644.0,24908.4,16194.721599999999,8713.678400000003
中低参数,300,200,600,新建系统,VIC,35,13.64,9.3,28.04,22776.0,25053.6,16337.01232,8716.587679999999
中低参数,300,200,600,新建系统,VIC,36,14.08,9.3,28.04,22908.0,25198.8,16479.30304,8719.49696
中低参数,300,200,600,新建系统,VIC,37,14.52,9.3,28.04,23040.0,25344.0,16621.59376,8722.40624
中低参数,300,200,600,新建系统,VIC,38,14.96,9.3,28.04,23172.0,25489.2,16763.88448,8725.31552
中低参数,300,200,600,新建系统,VIC,39,15.4,9.3,28.04,23304.0,25634.4,16906.175199999998,8728.224800000004
中低参数,300,200,600,新建系统,VIC,40,15.84,9.3,28.04,23436.0,25779.6,17048.465920000002,8731.134079999996
中低参数,300,200,600,新建系统,VIC,41,15.84,9.3,28.04,23436.0,25779.6,17048.465920000002,8731.134079999996
中低参数,300,200,600,新建系统,VIC,42,16.28,9.3,28.04,23568.0,25924.8,17190.75664,8734.04336
中低参数,300,200,600,新建系统,VIC,43,16.72,9.3,28.04,23700.0,26070.0,17333.04736,8736.95264
中低参数,300,200,600,新建系统,VIC,44,17.16,9.3,28.04,23832.0,26215.2,17475.33808,8739.86192
中低参数,300,200,600,新建系统,VIC,45,17.6,9.3,28.04,23964.0,26360.4,17617.6288,8742.771200000003
中低参数,300,200,600,新建系统,VIC,46,18.04,9.3,28.04,24096.0,26505.6,17759.91952,8745.680479999999
中低参数,300,200,600,新建系统,VIC,47,18.48,9.3,28.04,24228.0,26650.8,17902.21024,8748.589759999999
中低参数,300,200,600,新建系统,VIC,48,18.92,9.3,28.04,24360.0,26796.0,18044.500959999998,8751.499040000002
中低参数,300,200,600,新建系统,VIC,49,19.36,9.3,28.04,24492.0,26941.2,18186.791680000002,8754.408319999999
中低参数,300,200,600,新建系统,VIC,50,19.8,9.3,28.04,24624.0,27086.4,18329.0824,8757.317600000002
中低参数,300,200,600,新建系统,VIC,51,19.8,9.3,28.04,24624.0,27086.4,18329.0824,8757.317600000002
中低参数,300,200,600,新建系统,VIC,52,20.24,19.5,50.32,40164.0,44180.4,25764.37312,18416.02688
中低参数,300,200,600,新建系统,VIC,53,20.68,19.5,50.32,40296.0,44325.6,25906.66384,18418.936159999997
中低参数,300,200,600,新建系统,VIC,54,21.12,19.5,50.32,40428.0,44470.8,26048.95456,18421.845440000005
中低参数,300,200,600,新建系统,VIC,55,21.56,19.5,50.32,40560.0,44616.0,26191.24528,18424.75472
中低参数,300,200,600,新建系统,VIC,56,22.0,19.5,50.32,40692.0,44761.2,26333.536,18427.663999999997
中低参数,300,200,600,新建系统,VIC,57,22.44,19.5,50.32,40824.0,44906.4,26475.82672,18430.57328
中低参数,300,200,600,新建系统,VIC,58,22.88,19.5,50.32,40956.0,45051.6,26618.117439999998,18433.48256
中低参数,300,200,600,新建系统,VIC,59,23.32,19.5,50.32,41088.0,45196.8,26760.40816,18436.391840000004
中低参数,300,200,600,新建系统,VIC,60,23.76,19.5,50.32,41220.0,45342.0,26902.69888,18439.30112
中低参数,300,200,600,新建系统,VIC,61,23.76,19.5,50.32,41220.0,45342.0,26902.69888,18439.30112
中低参数,300,200,600,新建系统,VIC,62,24.2,19.5,50.32,41352.0,45487.2,27044.989599999997,18442.2104
中低参数,300,200,600,新建系统,VIC,63,24.64,19.5,50.32,41484.0,45632.4,27187.280319999998,18445.119680000003
中低参数,300,200,600,新建系统,VIC,64,25.080000000000002,19.5,50.32,41616.0,45777.6,27329.57104,18448.02896
中低参数,300,200,600,新建系统,VIC,65,25.52,19.5,50.32,41748.0,45922.8,27471.86176,18450.938240000003
中低参数,300,200,600,新建系统,VIC,66,25.96,19.5,50.32,41880.0,46068.0,27614.152479999997,18453.847520000003
中低参数,300,200,600,新建系统,VIC,67,26.4,19.5,50.32,42012.0,46213.2,27756.443199999998,18456.7568
中低参数,300,200,600,新建系统,VIC,68,26.84,19.5,50.32,42144.0,46358.4,27898.73392,18459.666080000003
中低参数,300,200,600,新建系统,VIC,69,27.28,19.5,50.32,42276.0,46503.6,28041.02464,18462.57536
中低参数,300,200,600,新建系统,VIC,70,27.72,19.5,50.32,42408.0,46648.8,28183.31536,18465.484640000002
中低参数,300,200,600,新建系统,VIC,71,27.72,19.5,50.32,42408.0,46648.8,28183.31536,18465.484640000002
中低参数,300,200,600,新建系统,VIC,72,28.16,19.5,50.32,42540.0,46794.0,28325.606079999998,18468.393920000002
中低参数,300,200,600,新建系统,VIC,73,28.6,19.5,50.32,42672.0,46939.2,28467.896800000002,18471.303199999995
中低参数,300,200,600,新建系统,VIC,74,29.04,19.5,50.32,42804.0,47084.4,28610.18752,18474.212480000002
中低参数,300,200,600,新建系统,VIC,75,29.48,19.5,50.32,42936.0,47229.6,28752.47824,18477.121759999998
中低参数,300,200,600,新建系统,VIC,76,29.92,19.5,50.32,43068.0,47374.8,28894.76896,18480.03104
中低参数,300,200,600,新建系统,VIC,77,30.36,19.5,50.32,43200.0,47520.0,29037.05968,18482.94032
中低参数,300,200,600,新建系统,VIC,78,30.8,19.5,50.32,43332.0,47665.2,29179.3504,18485.849599999998
中低参数,300,200,600,新建系统,VIC,79,31.24,19.5,50.32,43464.0,47810.4,29321.64112,18488.75888
中低参数,300,200,600,新建系统,VIC,80,31.68,19.5,50.32,43596.0,47955.6,29463.93184,18491.668159999997
中低参数,300,200,600,新建系统,VIC,81,31.68,19.5,50.32,43596.0,47955.6,29463.93184,18491.668159999997
中低参数,300,200,600,新建系统,VIC,82,32.12,19.5,50.32,43728.0,48100.8,29606.22256,18494.577440000005
中低参数,300,200,600,新建系统,VIC,83,32.56,19.5,50.32,43860.0,48246.0,29748.51328,18497.48672
中低参数,300,200,600,新建系统,VIC,84,33.0,19.5,50.32,43992.0,48391.2,29890.803999999996,18500.396
中低参数,300,200,600,新建系统,VIC,85,33.44,19.5,50.32,44124.0,48536.4,30033.09472,18503.30528
中低参数,300,200,600,新建系统,VIC,86,33.88,19.5,50.32,44256.0,48681.6,30175.38544,18506.21456
中低参数,300,200,600,新建系统,VIC,87,34.32,19.5,50.32,44388.0,48826.8,30317.67616,18509.123840000004
中低参数,300,200,600,新建系统,VIC,88,34.76,19.5,50.32,44520.0,48972.0,30459.96688,18512.03312
中低参数,300,200,600,新建系统,VIC,89,35.2,19.5,50.32,44652.0,49117.2,30602.2576,18514.942399999996
中低参数,300,200,600,新建系统,VIC,90,35.64,19.5,50.32,44784.0,49262.4,30744.548319999998,18517.851680000003
中低参数,300,200,600,新建系统,VIC,91,35.64,19.5,50.32,44784.0,49262.4,30744.548319999998,18517.851680000003
中低参数,300,200,600,新建系统,VIC,92,36.08,19.5,50.32,44916.0,49407.6,30886.83904,18520.76096
中低参数,300,200,600,新建系统,VIC,93,36.52,19.5,50.32,45048.0,49552.8,31029.12976,18523.670240000003
中低参数,300,200,600,新建系统,VIC,94,36.96,19.5,50.32,45180.0,49698.0,31171.42048,18526.57952
中低参数,300,200,600,新建系统,VIC,95,37.4,19.5,50.32,45312.0,49843.2,31313.711199999998,18529.4888
中低参数,300,200,600,新建系统,VIC,96,37.84,19.5,50.32,45444.0,49988.4,31456.00192,18532.398080000003
中低参数,300,200,600,新建系统,VIC,97,38.28,19.5,50.32,45576.0,50133.6,31598.29264,18535.30736
中低参数,300,200,600,新建系统,VIC,98,38.72,19.5,50.32,45708.0,50278.8,31740.58336,18538.216640000002
中低参数,300,200,600,新建系统,VIC,99,39.160000000000004,19.5,50.32,45840.0,50424.0,31882.87408,18541.12592
中低参数,300,200,600,新建系统,VIC,100,39.6,19.5,50.32,45972.0,50569.2,32025.1648,18544.0352
中低参数,300,200,600,新建系统,QLD,1,0.0,19.5,50.32,34092.0,37501.2,16419.0,21082.199999999997
中低参数,300,200,600,新建系统,QLD,2,0.44,8,22.44,15196.0,16715.6,7435.29072,9280.309279999998
中低参数,300,200,600,新建系统,QLD,3,0.88,8,22.44,15328.0,16860.8,7577.58144,9283.21856
中低参数,300,200,600,新建系统,QLD,4,1.32,8,22.44,15460.0,17006.0,7719.87216,9286.127840000001
中低参数,300,200,600,新建系统,QLD,5,1.76,8,22.44,15592.0,17151.2,7862.16288,9289.03712
中低参数,300,200,600,新建系统,QLD,6,2.2,8,22.44,15724.0,17296.4,8004.4536,9291.9464
中低参数,300,200,600,新建系统,QLD,7,2.64,8,22.44,15856.0,17441.6,8146.74432,9294.855679999999
中低参数,300,200,600,新建系统,QLD,8,3.08,8,22.44,15988.0,17586.8,8289.035039999999,9297.76496
中低参数,300,200,600,新建系统,QLD,9,3.52,8,22.44,16120.0,17732.0,8431.32576,9300.67424
中低参数,300,200,600,新建系统,QLD,10,3.96,8,22.44,16252.0,17877.2,8573.61648,9303.58352
中低参数,300,200,600,新建系统,QLD,11,3.96,8,22.44,16252.0,17877.2,8573.61648,9303.58352
中低参数,300,200,600,新建系统,QLD,12,4.4,8,22.44,16384.0,18022.4,8715.9072,9306.492800000002
中低参数,300,200,600,新建系统,QLD,13,4.84,8,22.44,16516.0,18167.6,8858.19792,9309.402079999998
中低参数,300,200,600,新建系统,QLD,14,5.28,9.6,22.22,16836.0,18519.6,8961.48864,9558.111359999999
中低参数,300,200,600,新建系统,QLD,15,5.72,9.6,22.22,16968.0,18664.8,9103.77936,9561.020639999999
中低参数,300,200,600,新建系统,QLD,16,6.16,9.6,22.22,17100.0,18810.0,9246.07008,9563.92992
中低参数,300,200,600,新建系统,QLD,17,6.6,9.6,22.22,17232.0,18955.2,9388.360799999999,9566.839200000002
中低参数,300,200,600,新建系统,QLD,18,7.04,9.6,22.22,17364.0,19100.4,9530.65152,9569.748480000002
中低参数,300,200,600,新建系统,QLD,19,7.48,9.6,22.22,17496.0,19245.6,9672.94224,9572.657759999998
中低参数,300,200,600,新建系统,QLD,20,7.92,9.99,29.33,21972.0,24169.2,12116.232960000001,12052.96704
中低参数,300,200,600,新建系统,QLD,21,7.92,9.99,29.33,21972.0,24169.2,12116.232960000001,12052.96704
中低参数,300,200,600,新建系统,QLD,22,8.36,9.99,29.33,22104.0,24314.4,12258.52368,12055.876320000001
中低参数,300,200,600,新建系统,QLD,23,8.8,9.99,29.33,22236.0,24459.6,12400.8144,12058.7856
中低参数,300,200,600,新建系统,QLD,24,9.24,9.99,29.33,22368.0,24604.8,12543.10512,12061.69488
中低参数,300,200,600,新建系统,QLD,25,9.68,9.99,29.33,22500.0,24750.0,12685.395840000001,12064.604159999999
中低参数,300,200,600,新建系统,QLD,26,10.12,9.99,29.33,22632.0,24895.2,12827.68656,12067.51344
中低参数,300,200,600,新建系统,QLD,27,10.56,9.99,29.33,22764.0,25040.4,12969.97728,12070.422720000002
中低参数,300,200,600,新建系统,QLD,28,11.0,9.99,29.33,22896.0,25185.6,13112.268,12073.331999999999
中低参数,300,200,600,新建系统,QLD,29,11.44,9.99,29.33,23028.0,25330.8,13254.558719999999,12076.24128
中低参数,300,200,600,新建系统,QLD,30,11.88,9.99,29.33,23160.0,25476.0,13396.84944,12079.15056
中低参数,300,200,600,新建系统,QLD,31,11.88,9.99,29.33,23160.0,25476.0,13396.84944,12079.15056
中低参数,300,200,600,新建系统,QLD,32,12.32,9.3,28.04,22380.0,24618.0,13110.140159999999,11507.859840000001
中低参数,300,200,600,新建系统,QLD,33,12.76,9.3,28.04,22512.0,24763.2,13252.43088,11510.76912
中低参数,300,200,600,新建系统,QLD,34,13.2,9.3,28.04,22644.0,24908.4,13394.721599999999,11513.678400000003
中低参数,300,200,600,新建系统,QLD,35,13.64,9.3,28.04,22776.0,25053.6,13537.01232,11516.587679999999
中低参数,300,200,600,新建系统,QLD,36,14.08,9.3,28.04,22908.0,25198.8,13679.303039999999,11519.49696
中低参数,300,200,600,新建系统,QLD,37,14.52,9.3,28.04,23040.0,25344.0,13821.59376,11522.40624
中低参数,300,200,600,新建系统,QLD,38,14.96,9.3,28.04,23172.0,25489.2,13963.88448,11525.31552
中低参数,300,200,600,新建系统,QLD,39,15.4,9.3,28.04,23304.0,25634.4,14106.1752,11528.224800000002
中低参数,300,200,600,新建系统,QLD,40,15.84,9.3,28.04,23436.0,25779.6,14248.46592,11531.134079999998
中低参数,300,200,600,新建系统,QLD,41,15.84,9.3,28.04,23436.0,25779.6,14248.46592,11531.134079999998
中低参数,300,200,600,新建系统,QLD,42,16.28,9.3,28.04,23568.0,25924.8,14390.75664,11534.04336
中低参数,300,200,600,新建系统,QLD,43,16.72,9.3,28.04,23700.0,26070.0,14533.04736,11536.95264
中低参数,300,200,600,新建系统,QLD,44,17.16,9.3,28.04,23832.0,26215.2,14675.33808,11539.861920000001
中低参数,300,200,600,新建系统,QLD,45,17.6,9.3,28.04,23964.0,26360.4,14817.6288,11542.771200000001
中低参数,300,200,600,新建系统,QLD,46,18.04,9.3,28.04,24096.0,26505.6,14959.91952,11545.680479999999
中低参数,300,200,600,新建系统,QLD,47,18.48,9.3,28.04,24228.0,26650.8,15102.21024,11548.589759999999
中低参数,300,200,600,新建系统,QLD,48,18.92,9.3,28.04,24360.0,26796.0,15244.50096,11551.49904
中低参数,300,200,600,新建系统,QLD,49,19.36,9.3,28.04,24492.0,26941.2,15386.79168,11554.40832
中低参数,300,200,600,新建系统,QLD,50,19.8,9.3,28.04,24624.0,27086.4,15529.0824,11557.317600000002
中低参数,300,200,600,新建系统,QLD,51,19.8,9.3,28.04,24624.0,27086.4,15529.0824,11557.317600000002
中低参数,300,200,600,新建系统,QLD,52,20.24,19.5,50.32,40164.0,44180.4,22964.37312,21216.02688
中低参数,300,200,600,新建系统,QLD,53,20.68,19.5,50.32,40296.0,44325.6,23106.66384,21218.936159999997
中低参数,300,200,600,新建系统,QLD,54,21.12,19.5,50.32,40428.0,44470.8,23248.95456,21221.845440000005
中低参数,300,200,600,新建系统,QLD,55,21.56,19.5,50.32,40560.0,44616.0,23391.24528,21224.75472
中低参数,300,200,600,新建系统,QLD,56,22.0,19.5,50.32,40692.0,44761.2,23533.536,21227.663999999997
中低参数,300,200,600,新建系统,QLD,57,22.44,19.5,50.32,40824.0,44906.4,23675.82672,21230.57328
中低参数,300,200,600,新建系统,QLD,58,22.88,19.5,50.32,40956.0,45051.6,23818.117439999998,21233.48256
中低参数,300,200,600,新建系统,QLD,59,23.32,19.5,50.32,41088.0,45196.8,23960.40816,21236.391840000004
中低参数,300,200,600,新建系统,QLD,60,23.76,19.5,50.32,41220.0,45342.0,24102.69888,21239.30112
中低参数,300,200,600,新建系统,QLD,61,23.76,19.5,50.32,41220.0,45342.0,24102.69888,21239.30112
中低参数,300,200,600,新建系统,QLD,62,24.2,19.5,50.32,41352.0,45487.2,24244.989599999997,21242.2104
中低参数,300,200,600,新建系统,QLD,63,24.64,19.5,50.32,41484.0,45632.4,24387.280319999998,21245.119680000003
中低参数,300,200,600,新建系统,QLD,64,25.080000000000002,19.5,50.32,41616.0,45777.6,24529.57104,21248.02896
中低参数,300,200,600,新建系统,QLD,65,25.52,19.5,50.32,41748.0,45922.8,24671.86176,21250.938240000003
中低参数,300,200,600,新建系统,QLD,66,25.96,19.5,50.32,41880.0,46068.0,24814.152479999997,21253.847520000003
中低参数,300,200,600,新建系统,QLD,67,26.4,19.5,50.32,42012.0,46213.2,24956.443199999998,21256.7568
中低参数,300,200,600,新建系统,QLD,68,26.84,19.5,50.32,42144.0,46358.4,25098.73392,21259.666080000003
中低参数,300,200,600,新建系统,QLD,69,27.28,19.5,50.32,42276.0,46503.6,25241.02464,21262.57536
中低参数,300,200,600,新建系统,QLD,70,27.72,19.5,50.32,42408.0,46648.8,25383.31536,21265.484640000002
中低参数,300,200,600,新建系统,QLD,71,27.72,19.5,50.32,42408.0,46648.8,25383.31536,21265.484640000002
中低参数,300,200,600,新建系统,QLD,72,28.16,19.5,50.32,42540.0,46794.0,25525.606079999998,21268.393920000002
中低参数,300,200,600,新建系统,QLD,73,28.6,19.5,50.32,42672.0,46939.2,25667.896800000002,21271.303199999995
中低参数,300,200,600,新建系统,QLD,74,29.04,19.5,50.32,42804.0,47084.4,25810.18752,21274.212480000002
中低参数,300,200,600,新建系统,QLD,75,29.48,19.5,50.32,42936.0,47229.6,25952.47824,21277.121759999998
中低参数,300,200,600,新建系统,QLD,76,29.92,19.5,50.32,43068.0,47374.8,26094.76896,21280.03104
中低参数,300,200,600,新建系统,QLD,77,30.36,19.5,50.32,43200.0,47520.0,26237.05968,21282.94032
中低参数,300,200,600,新建系统,QLD,78,30.8,19.5,50.32,43332.0,47665.2,26379.3504,21285.849599999998
中低参数,300,200,600,新建系统,QLD,79,31.24,19.5,50.32,43464.0,47810.4,26521.64112,21288.75888
中低参数,300,200,600,新建系统,QLD,80,31.68,19.5,50.32,43596.0,47955.6,26663.93184,21291.668159999997
中低参数,300,200,600,新建系统,QLD,81,31.68,19.5,50.32,43596.0,47955.6,26663.93184,21291.668159999997
中低参数,300,200,600,新建系统,QLD,82,32.12,19.5,50.32,43728.0,48100.8,26806.22256,21294.577440000005
中低参数,300,200,600,新建系统,QLD,83,32.56,19.5,50.32,43860.0,48246.0,26948.51328,21297.48672
中低参数,300,200,600,新建系统,QLD,84,33.0,19.5,50.32,43992.0,48391.2,27090.803999999996,21300.396
中低参数,300,200,600,新建系统,QLD,85,33.44,19.5,50.32,44124.0,48536.4,27233.09472,21303.30528
中低参数,300,200,600,新建系统,QLD,86,33.88,19.5,50.32,44256.0,48681.6,27375.38544,21306.21456
中低参数,300,200,600,新建系统,QLD,87,34.32,19.5,50.32,44388.0,48826.8,27517.67616,21309.123840000004
中低参数,300,200,600,新建系统,QLD,88,34.76,19.5,50.32,44520.0,48972.0,27659.96688,21312.03312
中低参数,300,200,600,新建系统,QLD,89,35.2,19.5,50.32,44652.0,49117.2,27802.2576,21314.942399999996
中低参数,300,200,600,新建系统,QLD,90,35.64,19.5,50.32,44784.0,49262.4,27944.548319999998,21317.851680000003
中低参数,300,200,600,新建系统,QLD,91,35.64,19.5,50.32,44784.0,49262.4,27944.548319999998,21317.851680000003
中低参数,300,200,600,新建系统,QLD,92,36.08,19.5,50.32,44916.0,49407.6,28086.83904,21320.76096
中低参数,300,200,600,新建系统,QLD,93,36.52,19.5,50.32,45048.0,49552.8,28229.12976,21323.670240000003
