房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
322,QLD,NSW,高端型,3.52,8,9.1,7140,7778,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
322,QLD,VIC,高端型,3.52,8,9.1,7140,6778,5210.37,5165.25,99.13%,3.72,3.72,3.81,29.01%,20,52335.31
322,QLD,QLD,高端型,3.52,8,9.1,7140,7270,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
322,QLD,SA,高端型,3.52,8,9.1,7140,7129,5210.37,5190.94,99.63%,3.71,3.71,3.79,29.12%,20,52542.47
322,QLD,WA,高端型,3.52,8,9.1,7140,7634,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
322,QLD,TAS,高端型,3.52,8,9.1,7140,10148,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
322,QLD,NT,高端型,3.52,8,9.1,7140,10008,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
322,QLD,ACT,高端型,3.52,8,9.1,7140,8632,5210.37,5209.81,99.99%,3.70,3.70,3.78,29.19%,20,52693.14
322,QLD,NSW,平衡型,3.52,8,6.6,5593,7778,5210.37,4827.80,92.66%,3.08,3.08,3.14,34.58%,20,49603.34
322,QLD,VIC,平衡型,3.52,8,6.6,5593,6778,5210.37,4625.00,88.77%,3.18,3.18,3.24,33.52%,20,47962.84
322,QLD,QLD,平衡型,3.52,8,6.6,5593,7270,5210.37,5005.67,96.07%,3.01,3.01,3.06,35.50%,20,51040.57
322,QLD,SA,平衡型,3.52,8,6.6,5593,7129,5210.37,4677.98,89.78%,3.15,3.15,3.22,33.80%,20,48391.39
322,QLD,WA,平衡型,3.52,8,6.6,5593,7634,5210.37,4933.10,94.68%,3.04,3.04,3.09,35.12%,20,50455.37
322,QLD,TAS,平衡型,3.52,8,6.6,5593,10148,5210.37,5169.53,99.22%,2.94,2.94,2.99,36.35%,20,52367.95
322,QLD,NT,平衡型,3.52,8,6.6,5593,10008,5210.37,5210.37,100.00%,2.92,2.92,2.98,36.56%,20,52697.61
322,QLD,ACT,平衡型,3.52,8,6.6,5593,8632,5210.37,4756.44,91.29%,3.11,3.11,3.18,34.21%,20,49026.35
322,QLD,NSW,经济型,3.52,8,4.4,4215,7778,5210.37,4271.15,81.97%,2.59,2.59,2.64,41.10%,20,45097.82
322,QLD,VIC,经济型,3.52,8,4.4,4215,6778,5210.37,4015.61,77.07%,2.70,2.70,2.76,39.36%,20,43030.51
322,QLD,QLD,经济型,3.52,8,4.4,4215,7270,5210.37,4423.17,84.89%,2.52,2.52,2.57,42.13%,20,46324.47
322,QLD,SA,经济型,3.52,8,4.4,4215,7129,5210.37,4088.93,78.48%,2.67,2.67,2.72,39.86%,20,43623.68
322,QLD,WA,经济型,3.52,8,4.4,4215,7634,5210.37,4391.66,84.29%,2.54,2.54,2.59,41.92%,20,46073.54
322,QLD,TAS,经济型,3.52,8,4.4,4215,10148,5210.37,4692.16,90.05%,2.40,2.40,2.45,43.97%,20,48504.93
322,QLD,NT,经济型,3.52,8,4.4,4215,10008,5210.37,4844.42,92.98%,2.33,2.33,2.38,45.00%,20,49736.68
322,QLD,ACT,经济型,3.52,8,4.4,4215,8632,5210.37,4180.67,80.24%,2.63,2.63,2.68,40.48%,20,44366.08
323,QLD,NSW,高端型,14.08,32,21.1,19028,7778,20841.50,7779.87,37.33%,4.81,4.81,4.97,22.28%,20,105100.45
323,QLD,VIC,高端型,14.08,32,21.1,19028,6778,20841.50,6779.02,32.53%,5.17,5.17,5.36,20.63%,20,97003.16
323,QLD,QLD,高端型,14.08,32,21.1,19028,7270,20841.50,7269.13,34.88%,4.99,4.99,5.14,21.44%,20,100956.25
323,QLD,SA,高端型,14.08,32,21.1,19028,7129,20841.50,7130.00,34.21%,5.04,5.04,5.21,21.21%,20,99842.74
323,QLD,WA,高端型,14.08,32,21.1,19028,7634,20841.50,7635.37,36.64%,4.86,4.86,5.02,22.04%,20,103931.45
323,QLD,TAS,高端型,14.08,32,21.1,19028,10148,20841.50,10119.63,48.56%,4.12,4.12,4.24,26.02%,20,124030.27
323,QLD,NT,高端型,14.08,32,21.1,19028,10008,20841.50,10009.80,48.03%,4.15,4.15,4.27,25.85%,20,123141.55
323,QLD,ACT,高端型,14.08,32,21.1,19028,8632,20841.50,8633.29,41.42%,4.54,4.54,4.67,23.66%,20,112005.04
323,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.39,3.39,3.47,31.63%,20,85214.76
323,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,3.53,3.53,3.61,30.45%,20,81754.40
323,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.36,3.36,3.44,31.80%,20,85720.60
323,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,3.47,3.47,3.55,30.90%,20,83080.31
323,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.32,3.32,3.40,32.19%,20,86854.22
323,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.13,3.13,3.20,34.06%,20,92359.07
323,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.07,3.07,3.13,34.77%,20,94436.27
323,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,3.39,3.39,3.48,31.58%,20,85058.90
323,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
323,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
323,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
323,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
323,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
323,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
323,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
323,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
324,QLD,NSW,高端型,5.28,12,9.1,7870,7778,7815.56,6121.79,78.33%,3.28,3.28,3.36,32.54%,20,65343.13
324,QLD,VIC,高端型,5.28,12,9.1,7870,6778,7815.56,5858.33,74.96%,3.39,3.39,3.48,31.56%,20,63211.67
324,QLD,QLD,高端型,5.28,12,9.1,7870,7270,7815.56,6290.73,80.49%,3.21,3.21,3.28,33.16%,20,66705.04
324,QLD,SA,高端型,5.28,12,9.1,7870,7129,7815.56,5921.77,75.77%,3.37,3.37,3.45,31.80%,20,63724.96
324,QLD,WA,高端型,5.28,12,9.1,7870,7634,7815.56,6283.45,80.40%,3.22,3.22,3.29,33.14%,20,66651.04
324,QLD,TAS,高端型,5.28,12,9.1,7870,10148,7815.56,6738.75,86.22%,3.06,3.06,3.12,34.82%,20,70335.85
324,QLD,NT,高端型,5.28,12,9.1,7870,10008,7815.56,6898.75,88.27%,3.01,3.01,3.07,35.41%,20,71630.12
324,QLD,ACT,高端型,5.28,12,9.1,7870,8632,7815.56,6091.18,77.94%,3.30,3.30,3.37,32.43%,20,65095.50
324,QLD,NSW,平衡型,5.28,12,6.6,6323,7778,7815.56,5318.00,68.04%,2.95,2.95,3.01,36.14%,20,58838.31
324,QLD,VIC,平衡型,5.28,12,6.6,6323,6778,7815.56,5007.38,64.07%,3.07,3.07,3.14,34.72%,20,56325.07
324,QLD,QLD,平衡型,5.28,12,6.6,6323,7270,7815.56,5422.63,69.38%,2.92,2.92,2.97,36.61%,20,59679.81
324,QLD,SA,平衡型,5.28,12,6.6,6323,7129,7815.56,5094.51,65.18%,3.04,3.04,3.10,35.12%,20,57030.02
324,QLD,WA,平衡型,5.28,12,6.6,6323,7634,7815.56,5496.85,70.33%,2.89,2.89,2.94,36.96%,20,60285.48
324,QLD,TAS,平衡型,5.28,12,6.6,6323,10148,7815.56,6018.56,77.01%,2.71,2.71,2.76,39.33%,20,64506.53
324,QLD,NT,平衡型,5.28,12,6.6,6323,10008,7815.56,6222.15,79.61%,2.64,2.64,2.69,40.26%,20,66153.45
324,QLD,ACT,平衡型,5.28,12,6.6,6323,8632,7815.56,5275.90,67.51%,2.97,2.97,3.03,35.95%,20,58497.55
324,QLD,NSW,经济型,5.28,12,4.4,4945,7778,7815.56,4530.51,57.97%,2.60,2.60,2.65,40.78%,20,52465.70
324,QLD,VIC,经济型,5.28,12,4.4,4945,6778,7815.56,4204.38,53.79%,2.74,2.74,2.79,38.89%,20,49827.20
324,QLD,QLD,经济型,5.28,12,4.4,4945,7270,7815.56,4619.63,59.11%,2.57,2.57,2.62,41.30%,20,53181.94
324,QLD,SA,经济型,5.28,12,4.4,4945,7129,7815.56,4291.51,54.91%,2.70,2.70,2.75,39.39%,20,50532.15
324,QLD,WA,经济型,5.28,12,4.4,4945,7634,7815.56,4726.35,60.47%,2.54,2.54,2.58,41.92%,20,54050.15
324,QLD,TAS,经济型,5.28,12,4.4,4945,10148,7815.56,5305.47,67.88%,2.34,2.34,2.38,45.27%,20,58735.56
324,QLD,NT,经济型,5.28,12,4.4,4945,10008,7815.56,5535.73,70.83%,2.26,2.26,2.30,46.61%,20,60598.71
324,QLD,ACT,经济型,5.28,12,4.4,4945,8632,7815.56,4477.04,57.28%,2.63,2.63,2.67,40.47%,20,52033.11
325,QLD,NSW,高端型,17.16,39,25.7,23218,7778,25400.58,7779.87,30.63%,5.35,5.35,5.54,19.95%,20,114322.54
325,QLD,VIC,高端型,17.16,39,25.7,23218,6778,25400.58,6779.02,26.69%,5.71,5.71,5.94,18.57%,20,106225.24
325,QLD,QLD,高端型,17.16,39,25.7,23218,7270,25400.58,7269.13,28.62%,5.53,5.53,5.74,19.25%,20,110178.34
325,QLD,SA,高端型,17.16,39,25.7,23218,7129,25400.58,7130.00,28.07%,5.58,5.58,5.79,19.06%,20,109064.83
325,QLD,WA,高端型,17.16,39,25.7,23218,7634,25400.58,7635.37,30.06%,5.40,5.40,5.59,19.76%,20,113153.53
325,QLD,TAS,高端型,17.16,39,25.7,23218,10148,25400.58,10149.52,39.96%,4.63,4.63,4.78,23.14%,20,133494.04
325,QLD,NT,高端型,17.16,39,25.7,23218,10008,25400.58,10009.80,39.41%,4.66,4.66,4.82,22.95%,20,132363.64
325,QLD,ACT,高端型,17.16,39,25.7,23218,8632,25400.58,8633.29,33.99%,5.06,5.06,5.23,21.11%,20,121227.12
325,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
325,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
325,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
325,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
325,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
325,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
325,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
325,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
325,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
325,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
325,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
325,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
325,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
325,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
325,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
325,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
326,QLD,NSW,高端型,4.4,10,9.1,7659,7778,6512.97,5821.57,89.38%,3.46,3.46,3.56,30.98%,20,60280.33
326,QLD,VIC,高端型,4.4,10,9.1,7659,6778,6512.97,5618.03,86.26%,3.57,3.57,3.65,30.20%,20,58633.74
326,QLD,QLD,高端型,4.4,10,9.1,7659,7270,6512.97,6054.35,92.96%,3.34,3.34,3.43,31.87%,20,62159.97
326,QLD,SA,高端型,4.4,10,9.1,7659,7129,6512.97,5667.04,87.01%,3.54,3.54,3.63,30.39%,20,59030.27
326,QLD,WA,高端型,4.4,10,9.1,7659,7634,6512.97,5949.11,91.34%,3.39,3.39,3.49,31.47%,20,61312.04
326,QLD,TAS,高端型,4.4,10,9.1,7659,10148,6512.97,6290.64,96.59%,3.24,3.24,3.32,32.77%,20,64076.07
326,QLD,NT,高端型,4.4,10,9.1,7659,10008,6512.97,6414.90,98.49%,3.20,3.20,3.26,33.24%,20,65080.75
326,QLD,ACT,高端型,4.4,10,9.1,7659,8632,6512.97,5793.85,88.96%,3.48,3.48,3.57,30.87%,20,60056.35
326,QLD,NSW,平衡型,4.4,10,6.6,6112,7778,6512.97,5157.68,79.19%,3.05,3.05,3.11,34.99%,20,54906.66
326,QLD,VIC,平衡型,4.4,10,6.6,6112,6778,6512.97,4898.73,75.21%,3.16,3.16,3.23,33.76%,20,52811.62
326,QLD,QLD,平衡型,4.4,10,6.6,6112,7270,6512.97,5338.48,81.97%,2.98,2.98,3.03,35.84%,20,56364.80
326,QLD,SA,平衡型,4.4,10,6.6,6112,7129,6512.97,4966.91,76.26%,3.13,3.13,3.20,34.08%,20,53363.26
326,QLD,WA,平衡型,4.4,10,6.6,6112,7634,6512.97,5311.96,81.56%,2.99,2.99,3.05,35.72%,20,56154.85
326,QLD,TAS,平衡型,4.4,10,6.6,6112,10148,6512.97,5701.95,87.55%,2.84,2.84,2.90,37.56%,20,59311.13
326,QLD,NT,平衡型,4.4,10,6.6,6112,10008,6512.97,5857.40,89.93%,2.79,2.79,2.84,38.29%,20,60568.87
326,QLD,ACT,平衡型,4.4,10,6.6,6112,8632,6512.97,5110.66,78.47%,3.07,3.07,3.13,34.76%,20,54526.46
326,QLD,NSW,经济型,4.4,10,4.4,4734,7778,6512.97,4456.80,68.43%,2.65,2.65,2.70,40.04%,20,49234.66
326,QLD,VIC,经济型,4.4,10,4.4,4734,6778,6512.97,4153.17,63.77%,2.79,2.79,2.84,38.19%,20,46777.93
326,QLD,QLD,经济型,4.4,10,4.4,4734,7270,6512.97,4573.36,70.22%,2.61,2.61,2.66,40.74%,20,50173.02
326,QLD,SA,经济型,4.4,10,4.4,4734,7129,6512.97,4245.44,65.18%,2.74,2.74,2.80,38.75%,20,47524.46
326,QLD,WA,经济型,4.4,10,4.4,4734,7634,6512.97,4630.39,71.09%,2.59,2.59,2.63,41.09%,20,50639.22
326,QLD,TAS,经济型,4.4,10,4.4,4734,10148,6512.97,5087.94,78.12%,2.41,2.41,2.46,43.86%,20,54341.35
326,QLD,NT,经济型,4.4,10,4.4,4734,10008,6512.97,5288.21,81.20%,2.34,2.34,2.38,45.07%,20,55961.82
326,QLD,ACT,经济型,4.4,10,4.4,4734,8632,6512.97,4398.28,67.53%,2.68,2.68,2.73,39.68%,20,48761.32
327,QLD,NSW,高端型,1.32,3,9.1,6306,7778,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
327,QLD,VIC,高端型,1.32,3,9.1,6306,6778,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
327,QLD,QLD,高端型,1.32,3,9.1,6306,7270,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
327,QLD,SA,高端型,1.32,3,9.1,6306,7129,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
327,QLD,WA,高端型,1.32,3,9.1,6306,7634,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
327,QLD,TAS,高端型,1.32,3,9.1,6306,10148,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
327,QLD,NT,高端型,1.32,3,9.1,6306,10008,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
327,QLD,ACT,高端型,1.32,3,9.1,6306,8632,1953.89,1953.89,100.00%,8.00,8.00,8.42,12.46%,20,19761.60
327,QLD,NSW,平衡型,1.32,3,6.6,4758,7778,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
327,QLD,VIC,平衡型,1.32,3,6.6,4758,6778,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
327,QLD,QLD,平衡型,1.32,3,6.6,4758,7270,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
327,QLD,SA,平衡型,1.32,3,6.6,4758,7129,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
327,QLD,WA,平衡型,1.32,3,6.6,4758,7634,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
327,QLD,TAS,平衡型,1.32,3,6.6,4758,10148,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
327,QLD,NT,平衡型,1.32,3,6.6,4758,10008,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
327,QLD,ACT,平衡型,1.32,3,6.6,4758,8632,1953.89,1953.89,100.00%,6.21,6.21,6.51,16.86%,20,19761.60
327,QLD,NSW,经济型,1.32,3,4.4,3380,7778,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
327,QLD,VIC,经济型,1.32,3,4.4,3380,6778,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
327,QLD,QLD,经济型,1.32,3,4.4,3380,7270,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
327,QLD,SA,经济型,1.32,3,4.4,3380,7129,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
327,QLD,WA,经济型,1.32,3,4.4,3380,7634,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
327,QLD,TAS,经济型,1.32,3,4.4,3380,10148,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
327,QLD,NT,经济型,1.32,3,4.4,3380,10008,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
327,QLD,ACT,经济型,1.32,3,4.4,3380,8632,1953.89,1953.89,100.00%,4.59,4.59,4.73,23.51%,20,19761.60
329,QLD,NSW,高端型,9.68,22,14.5,13224,7778,14328.53,7644.43,53.35%,3.93,3.93,4.03,27.32%,20,90830.36
329,QLD,VIC,高端型,9.68,22,14.5,13224,6778,14328.53,6775.86,47.29%,4.23,4.23,4.37,25.35%,20,83803.24
329,QLD,QLD,高端型,9.68,22,14.5,13224,7270,14328.53,7269.13,50.73%,4.05,4.05,4.15,26.47%,20,87781.85
329,QLD,SA,高端型,9.68,22,14.5,13224,7129,14328.53,7078.57,49.40%,4.12,4.12,4.24,26.04%,20,86252.40
329,QLD,WA,高端型,9.68,22,14.5,13224,7634,14328.53,7575.04,52.87%,3.95,3.95,4.06,27.16%,20,90269.06
329,QLD,TAS,高端型,9.68,22,14.5,13224,10148,14328.53,9250.73,64.56%,3.47,3.47,3.55,30.91%,20,103833.75
329,QLD,NT,高端型,9.68,22,14.5,13224,10008,14328.53,9398.48,65.59%,3.43,3.43,3.51,31.24%,20,105027.06
329,QLD,ACT,高端型,9.68,22,14.5,13224,8632,14328.53,8160.26,56.95%,3.77,3.77,3.87,28.48%,20,95006.79
329,QLD,NSW,平衡型,9.68,22,9.7,10178,7778,14328.53,6627.32,46.25%,3.36,3.36,3.44,31.87%,20,82607.24
329,QLD,VIC,平衡型,9.68,22,9.7,10178,6778,14328.53,6266.16,43.73%,3.48,3.48,3.56,30.83%,20,79684.38
329,QLD,QLD,平衡型,9.68,22,9.7,10178,7270,14328.53,6692.90,46.71%,3.33,3.33,3.41,32.05%,20,83133.11
329,QLD,SA,平衡型,9.68,22,9.7,10178,7129,14328.53,6373.44,44.48%,3.44,3.44,3.53,31.14%,20,80553.26
329,QLD,WA,平衡型,9.68,22,9.7,10178,7634,14328.53,6836.85,47.71%,3.29,3.29,3.37,32.47%,20,84302.44
329,QLD,TAS,平衡型,9.68,22,9.7,10178,10148,14328.53,7508.35,52.40%,3.10,3.10,3.17,34.39%,20,89735.27
329,QLD,NT,平衡型,9.68,22,9.7,10178,10008,14328.53,7765.10,54.19%,3.04,3.04,3.10,35.12%,20,91812.47
329,QLD,ACT,平衡型,9.68,22,9.7,10178,8632,14328.53,6607.71,46.12%,3.37,3.37,3.45,31.81%,20,82448.59
329,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
329,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
329,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
329,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
329,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
329,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
329,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
329,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
330,QLD,NSW,高端型,18.92,43,28.4,25293,7778,28005.76,7779.87,27.78%,5.55,5.55,5.75,19.18%,20,119592.30
330,QLD,VIC,高端型,18.92,43,28.4,25293,6778,28005.76,6779.02,24.21%,5.91,5.91,6.14,17.90%,20,111495.00
330,QLD,QLD,高端型,18.92,43,28.4,25293,7270,28005.76,7269.13,25.96%,5.74,5.74,5.95,18.53%,20,115448.10
330,QLD,SA,高端型,18.92,43,28.4,25293,7129,28005.76,7130.00,25.46%,5.78,5.78,6.00,18.35%,20,114334.59
330,QLD,WA,高端型,18.92,43,28.4,25293,7634,28005.76,7635.37,27.26%,5.60,5.60,5.81,19.00%,20,118423.29
330,QLD,TAS,高端型,18.92,43,28.4,25293,10148,28005.76,10149.52,36.24%,4.84,4.84,5.00,22.14%,20,138763.80
330,QLD,NT,高端型,18.92,43,28.4,25293,10008,28005.76,10009.80,35.74%,4.88,4.88,5.04,21.96%,20,137633.40
330,QLD,ACT,高端型,18.92,43,28.4,25293,8632,28005.76,8633.29,30.83%,5.26,5.26,5.46,20.26%,20,126496.89
330,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
330,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
330,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
330,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
330,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
330,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
330,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
330,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
330,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
330,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
330,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
330,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
330,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
330,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
330,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
330,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
331,QLD,NSW,高端型,3.52,8,9.1,7140,7778,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
331,QLD,VIC,高端型,3.52,8,9.1,7140,6778,5210.37,5165.25,99.13%,3.72,3.72,3.81,29.01%,20,52335.31
331,QLD,QLD,高端型,3.52,8,9.1,7140,7270,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
331,QLD,SA,高端型,3.52,8,9.1,7140,7129,5210.37,5190.94,99.63%,3.71,3.71,3.79,29.12%,20,52542.47
331,QLD,WA,高端型,3.52,8,9.1,7140,7634,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
331,QLD,TAS,高端型,3.52,8,9.1,7140,10148,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
331,QLD,NT,高端型,3.52,8,9.1,7140,10008,5210.37,5210.37,100.00%,3.70,3.70,3.78,29.20%,20,52697.61
331,QLD,ACT,高端型,3.52,8,9.1,7140,8632,5210.37,5209.81,99.99%,3.70,3.70,3.78,29.19%,20,52693.14
331,QLD,NSW,平衡型,3.52,8,6.6,5593,7778,5210.37,4827.80,92.66%,3.08,3.08,3.14,34.58%,20,49603.34
