house_id	calc_mode	state	phase	plan	plan_name	roof_max_kw	pv_model	pv_watt	pv_kw	panel_count	inverter_kw	ratio_percent	battery_nominal_kwh	battery_calculated_nominal_kwh	battery_method	pv_day_kwh	load_day_kwh	evening_kwh	night_kwh	surplus_kwh	tax_total_aud	subsidy_aud	final_price_aud
2314	expansion	NSW	single	B	平衡型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
2314	expansion	NSW	single	C	经济型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	C: 晚高峰	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
2315	new	NSW	single	A	高端型	23.76	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	50.00	A: max(整夜, 0.7×剩余)	80.00	21.31	4.72	12.69	69.51	62535	22737	39798
2315	new	NSW	single	B	平衡型	23.76	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
2315	new	NSW	single	C	经济型	23.76	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2315	expansion	NSW	single	A	高端型	15.84	JA Solar JAM72S30 550/MR	440	15.84	36	9	176	50	43.29	A: max(整夜, 0.7×剩余)	63.36	21.31	4.72	12.69	52.87	59756	21411	38345
2315	expansion	NSW	single	B	平衡型	15.84	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
2315	expansion	NSW	single	C	经济型	15.84	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2316	new	NSW	single	A	高端型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	25	24.82	A: max(整夜, 0.7×剩余)	40.48	21.31	4.72	12.69	30.32	31647	11388	20259
2316	new	NSW	single	B	平衡型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
2316	new	NSW	single	C	经济型	10.12	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2316	expansion	NSW	single	A	高端型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	16	14.84	A: max(整夜, 0.7×剩余)	26.40	21.31	4.72	12.69	16.72	20376	7293	13083
2316	expansion	NSW	single	B	平衡型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	13.5	10.76	B: max(晚高峰, 0.55×剩余)	26.40	21.31	4.72	12.69	16.72	17998	6474	11524
2316	expansion	NSW	single	C	经济型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2317	new	NSW	single	A	高端型	26.40	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	50.00	A: max(整夜, 0.7×剩余)	80.00	21.31	4.72	12.69	69.51	62535	22737	39798
2317	new	NSW	single	B	平衡型	26.40	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
2317	new	NSW	single	C	经济型	26.40	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2317	expansion	NSW	single	A	高端型	17.16	JA Solar JAM72S30 550/MR	440	17.16	39	10	172	50	47.61	A: max(整夜, 0.7×剩余)	68.64	21.31	4.72	12.69	58.15	60848	21840	39008
2317	expansion	NSW	single	B	平衡型	17.16	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
2317	expansion	NSW	single	C	经济型	17.16	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2318	new	NSW	single	A	高端型	12.76	JA Solar JAM72S30 550/MR	440	12.76	29	8	160	40	33.30	A: max(整夜, 0.7×剩余)	51.04	21.31	4.72	12.69	40.67	48103	17121	30982
2318	new	NSW	single	B	平衡型	12.76	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
2318	new	NSW	single	C	经济型	12.76	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2318	expansion	NSW	single	A	高端型	8.36	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	20	19.23	A: max(整夜, 0.7×剩余)	33.44	21.31	4.72	12.69	23.48	25536	9204	16332
2318	expansion	NSW	single	B	平衡型	8.36	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	16	15.11	B: max(晚高峰, 0.55×剩余)	33.44	21.31	4.72	12.69	23.48	21730	7878	13852
2318	expansion	NSW	single	C	经济型	8.36	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2319	new	NSW	single	A	高端型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	16	14.84	A: max(整夜, 0.7×剩余)	24.64	21.31	4.72	12.69	15.03	20115	7176	12939
2319	new	NSW	single	B	平衡型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	10	9.67	B: max(晚高峰, 0.55×剩余)	24.64	21.31	4.72	12.69	15.03	14406	5226	9180
2319	new	NSW	single	C	经济型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	6.5	5.52	C: 晚高峰	24.64	21.31	4.72	12.69	15.03	11076	4095	6981
2319	expansion	NSW	single	A	高端型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	16	14.84	A: max(整夜, 0.7×剩余)	14.08	21.31	4.72	12.69	5.58	17931	6318	11613
2319	expansion	NSW	single	B	平衡型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
2319	expansion	NSW	single	C	经济型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	C: 晚高峰	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
2320	new	NSW	single	A	高端型	8.36	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	20	19.23	A: max(整夜, 0.7×剩余)	33.44	21.31	4.72	12.69	23.48	25536	9204	16332
2320	new	NSW	single	B	平衡型	8.36	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	16	15.11	B: max(晚高峰, 0.55×剩余)	33.44	21.31	4.72	12.69	23.48	21730	7878	13852
2320	new	NSW	single	C	经济型	8.36	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2320	expansion	NSW	single	A	高端型	4.84	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	16	14.84	A: max(整夜, 0.7×剩余)	19.36	21.31	4.72	12.69	10.23	19023	6747	12276
2320	expansion	NSW	single	B	平衡型	4.84	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	6.58	B: max(晚高峰, 0.55×剩余)	19.36	21.31	4.72	12.69	10.23	12933	4680	8253
2320	expansion	NSW	single	C	经济型	4.84	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	6.5	5.52	C: 晚高峰	19.36	21.31	4.72	12.69	10.23	9984	3666	6318
2321	new	NSW	single	A	高端型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	16	14.84	A: max(整夜, 0.7×剩余)	17.60	21.31	4.72	12.69	8.68	18762	6591	12171
2321	new	NSW	single	B	平衡型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.58	B: max(晚高峰, 0.55×剩余)	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
2321	new	NSW	single	C	经济型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.52	C: 晚高峰	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
2321	expansion	NSW	single	A	高端型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	16	14.84	A: max(整夜, 0.7×剩余)	7.04	21.31	4.72	12.69	0.44	16577	5733	10844
2321	expansion	NSW	single	B	平衡型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
2321	expansion	NSW	single	C	经济型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	C: 晚高峰	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
2322	new	NSW	single	A	高端型	20.68	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	50.00	A: max(整夜, 0.7×剩余)	80.00	21.31	4.72	12.69	69.51	62535	22737	39798
2322	new	NSW	single	B	平衡型	20.68	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
2322	new	NSW	single	C	经济型	20.68	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2322	expansion	NSW	single	A	高端型	13.20	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	40	34.71	A: max(整夜, 0.7×剩余)	52.80	21.31	4.72	12.69	42.39	48365	17277	31088
2322	expansion	NSW	single	B	平衡型	13.20	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
2322	expansion	NSW	single	C	经济型	13.20	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2324	new	NSW	single	A	高端型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	16	14.84	A: max(整夜, 0.7×剩余)	10.56	21.31	4.72	12.69	2.75	17408	6006	11402
2324	new	NSW	single	B	平衡型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
2324	new	NSW	single	C	经济型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	C: 晚高峰	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
2324	expansion	NSW	single	A	高端型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	16	14.84	A: max(整夜, 0.7×剩余)	7.04	21.31	4.72	12.69	0.44	16577	5733	10844
2324	expansion	NSW	single	B	平衡型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
2324	expansion	NSW	single	C	经济型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	C: 晚高峰	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
2325	new	NSW	single	A	高端型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	16	14.84	A: max(整夜, 0.7×剩余)	17.60	21.31	4.72	12.69	8.68	18762	6591	12171
2325	new	NSW	single	B	平衡型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.58	B: max(晚高峰, 0.55×剩余)	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
2325	new	NSW	single	C	经济型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.52	C: 晚高峰	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
2325	expansion	NSW	single	A	高端型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	16	14.84	A: max(整夜, 0.7×剩余)	10.56	21.31	4.72	12.69	2.75	17408	6006	11402
2325	expansion	NSW	single	B	平衡型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
2325	expansion	NSW	single	C	经济型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	C: 晚高峰	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
2326	new	NSW	single	A	高端型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	16	14.84	A: max(整夜, 0.7×剩余)	22.88	21.31	4.72	12.69	13.40	19854	7020	12834
2326	new	NSW	single	B	平衡型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	9.6	8.62	B: max(晚高峰, 0.55×剩余)	22.88	21.31	4.72	12.69	13.40	13764	4953	8811
2326	new	NSW	single	C	经济型	5.72	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	6.5	5.52	C: 晚高峰	22.88	21.31	4.72	12.69	13.40	10814	3939	6875
2326	expansion	NSW	single	A	高端型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	16	14.84	A: max(整夜, 0.7×剩余)	14.08	21.31	4.72	12.69	5.58	17931	6318	11613
2326	expansion	NSW	single	B	平衡型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
2326	expansion	NSW	single	C	经济型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	C: 晚高峰	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
2327	new	NSW	single	A	高端型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	16	14.84	A: max(整夜, 0.7×剩余)	26.40	21.31	4.72	12.69	16.72	20376	7293	13083
2327	new	NSW	single	B	平衡型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	13.5	10.76	B: max(晚高峰, 0.55×剩余)	26.40	21.31	4.72	12.69	16.72	17998	6474	11524
2327	new	NSW	single	C	经济型	6.60	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2327	expansion	NSW	single	A	高端型	3.96	JA Solar JAM72S30 550/MR	440	3.96	9	3	132	16	14.84	A: max(整夜, 0.7×剩余)	15.84	21.31	4.72	12.69	7.13	18500	6435	12065
2327	expansion	NSW	single	B	平衡型	3.96	JA Solar JAM72S30 550/MR	440	3.96	9	3	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	15.84	21.31	4.72	12.69	7.13	9461	3354	6107
2327	expansion	NSW	single	C	经济型	3.96	JA Solar JAM72S30 550/MR	440	3.96	9	3	132	6.5	5.52	C: 晚高峰	15.84	21.31	4.72	12.69	7.13	9461	3354	6107
2328	new	NSW	single	A	高端型	2.20	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	16	14.84	A: max(整夜, 0.7×剩余)	8.80	21.31	4.72	12.69	1.45	17147	5889	11258
2328	new	NSW	single	B	平衡型	2.20	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	6.5	5.52	B: max(晚高峰, 0.55×剩余)	8.80	21.31	4.72	12.69	1.45	8108	2808	5300
2328	new	NSW	single	C	经济型	2.20	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	6.5	5.52	C: 晚高峰	8.80	21.31	4.72	12.69	1.45	8108	2808	5300
2328	expansion	NSW	single	A	高端型	1.32	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	16	14.84	A: max(整夜, 0.7×剩余)	5.28	21.31	4.72	12.69	0.00	16316	5577	10739
2328	expansion	NSW	single	B	平衡型	1.32	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	5.28	21.31	4.72	12.69	0.00	7277	2496	4781
2328	expansion	NSW	single	C	经济型	1.32	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	6.5	5.52	C: 晚高峰	5.28	21.31	4.72	12.69	0.00	7277	2496	4781
2329	new	NSW	single	A	高端型	9.24	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	25	22.00	A: max(整夜, 0.7×剩余)	36.96	21.31	4.72	12.69	26.87	31124	11115	20009
2329	new	NSW	single	B	平衡型	9.24	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	20	17.29	B: max(晚高峰, 0.55×剩余)	36.96	21.31	4.72	12.69	26.87	26367	9477	16890
2329	new	NSW	single	C	经济型	9.24	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2329	expansion	NSW	single	A	高端型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	16	14.84	A: max(整夜, 0.7×剩余)	21.12	21.31	4.72	12.69	11.78	19284	6864	12420
2329	expansion	NSW	single	B	平衡型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	9.6	7.58	B: max(晚高峰, 0.55×剩余)	21.12	21.31	4.72	12.69	11.78	13195	4797	8398
2329	expansion	NSW	single	C	经济型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	6.5	5.52	C: 晚高峰	21.12	21.31	4.72	12.69	11.78	10245	3783	6462
2330	new	NSW	single	A	高端型	10.56	JA Solar JAM72S30 550/MR	440	10.56	24	6	176	30	26.24	A: max(整夜, 0.7×剩余)	42.24	21.31	4.72	12.69	32.05	36666	13182	23484
2330	new	NSW	single	B	平衡型	10.56	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
2330	new	NSW	single	C	经济型	10.56	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2330	expansion	NSW	single	A	高端型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	16	14.84	A: max(整夜, 0.7×剩余)	24.64	21.31	4.72	12.69	15.03	20115	7176	12939
2330	expansion	NSW	single	B	平衡型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	10	9.67	B: max(晚高峰, 0.55×剩余)	24.64	21.31	4.72	12.69	15.03	14406	5226	9180
2330	expansion	NSW	single	C	经济型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	6.5	5.52	C: 晚高峰	24.64	21.31	4.72	12.69	15.03	11076	4095	6981
2331	new	NSW	single	A	高端型	8.36	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	20	19.23	A: max(整夜, 0.7×剩余)	33.44	21.31	4.72	12.69	23.48	25536	9204	16332
2331	new	NSW	single	B	平衡型	8.36	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	16	15.11	B: max(晚高峰, 0.55×剩余)	33.44	21.31	4.72	12.69	23.48	21730	7878	13852
2331	new	NSW	single	C	经济型	8.36	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2331	expansion	NSW	single	A	高端型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	16	14.84	A: max(整夜, 0.7×剩余)	21.12	21.31	4.72	12.69	11.78	19284	6864	12420
2331	expansion	NSW	single	B	平衡型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	9.6	7.58	B: max(晚高峰, 0.55×剩余)	21.12	21.31	4.72	12.69	11.78	13195	4797	8398
2331	expansion	NSW	single	C	经济型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	6.5	5.52	C: 晚高峰	21.12	21.31	4.72	12.69	11.78	10245	3783	6462
2332	new	NSW	single	A	高端型	13.64	JA Solar JAM72S30 550/MR	440	13.64	31	8	171	40	36.12	A: max(整夜, 0.7×剩余)	54.56	21.31	4.72	12.69	44.12	48626	17433	31193
2332	new	NSW	single	B	平衡型	13.64	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
2332	new	NSW	single	C	经济型	13.64	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2332	expansion	NSW	single	A	高端型	8.80	JA Solar JAM72S30 550/MR	440	8.80	20	5	176	25	20.61	A: max(整夜, 0.7×剩余)	35.20	21.31	4.72	12.69	25.17	30555	10959	19596
2332	expansion	NSW	single	B	平衡型	8.80	JA Solar JAM72S30 550/MR	440	8.80	20	5	176	20	16.19	B: max(晚高峰, 0.55×剩余)	35.20	21.31	4.72	12.69	25.17	25797	9321	16476
2332	expansion	NSW	single	C	经济型	8.80	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2333	new	NSW	single	A	高端型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	16	14.84	A: max(整夜, 0.7×剩余)	24.64	21.31	4.72	12.69	15.03	20115	7176	12939
2333	new	NSW	single	B	平衡型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	10	9.67	B: max(晚高峰, 0.55×剩余)	24.64	21.31	4.72	12.69	15.03	14406	5226	9180
2333	new	NSW	single	C	经济型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	6.5	5.52	C: 晚高峰	24.64	21.31	4.72	12.69	15.03	11076	4095	6981
2333	expansion	NSW	single	A	高端型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	16	14.84	A: max(整夜, 0.7×剩余)	14.08	21.31	4.72	12.69	5.58	17931	6318	11613
2333	expansion	NSW	single	B	平衡型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
2333	expansion	NSW	single	C	经济型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	C: 晚高峰	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
2334	new	NSW	single	A	高端型	15.40	JA Solar JAM72S30 550/MR	440	15.40	35	9	171	50	41.85	A: max(整夜, 0.7×剩余)	61.60	21.31	4.72	12.69	51.11	59495	21255	38240
2334	new	NSW	single	B	平衡型	15.40	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
2334	new	NSW	single	C	经济型	15.40	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2334	expansion	NSW	single	A	高端型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	25	24.82	A: max(整夜, 0.7×剩余)	40.48	21.31	4.72	12.69	30.32	31647	11388	20259
2334	expansion	NSW	single	B	平衡型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
2334	expansion	NSW	single	C	经济型	10.12	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2335	new	NSW	single	A	高端型	13.64	JA Solar JAM72S30 550/MR	440	13.64	31	8	171	40	36.12	A: max(整夜, 0.7×剩余)	54.56	21.31	4.72	12.69	44.12	48626	17433	31193
2335	new	NSW	single	B	平衡型	13.64	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
2335	new	NSW	single	C	经济型	13.64	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2335	expansion	NSW	single	A	高端型	8.80	JA Solar JAM72S30 550/MR	440	8.80	20	5	176	25	20.61	A: max(整夜, 0.7×剩余)	35.20	21.31	4.72	12.69	25.17	30555	10959	19596
2335	expansion	NSW	single	B	平衡型	8.80	JA Solar JAM72S30 550/MR	440	8.80	20	5	176	20	16.19	B: max(晚高峰, 0.55×剩余)	35.20	21.31	4.72	12.69	25.17	25797	9321	16476
2335	expansion	NSW	single	C	经济型	8.80	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2336	new	NSW	single	A	高端型	14.52	JA Solar JAM72S30 550/MR	440	14.52	33	9	161	40	38.97	A: max(整夜, 0.7×剩余)	58.08	21.31	4.72	12.69	47.59	49457	17706	31751
2336	new	NSW	single	B	平衡型	14.52	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
2336	new	NSW	single	C	经济型	14.52	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2336	expansion	NSW	single	A	高端型	9.24	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	25	22.00	A: max(整夜, 0.7×剩余)	36.96	21.31	4.72	12.69	26.87	31124	11115	20009
2336	expansion	NSW	single	B	平衡型	9.24	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	20	17.29	B: max(晚高峰, 0.55×剩余)	36.96	21.31	4.72	12.69	26.87	26367	9477	16890
2336	expansion	NSW	single	C	经济型	9.24	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2338	new	NSW	single	A	高端型	15.40	JA Solar JAM72S30 550/MR	440	15.40	35	9	171	50	41.85	A: max(整夜, 0.7×剩余)	61.60	21.31	4.72	12.69	51.11	59495	21255	38240
2338	new	NSW	single	B	平衡型	15.40	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
2338	new	NSW	single	C	经济型	15.40	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
2338	expansion	NSW	single	A	高端型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	25	23.41	A: max(整夜, 0.7×剩余)	38.72	21.31	4.72	12.69	28.60	31385	11271	20114
2338	expansion	NSW	single	B	平衡型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	20	18.39	B: max(晚高峰, 0.55×剩余)	38.72	21.31	4.72	12.69	28.60	26628	9633	16995
2338	expansion	NSW	single	C	经济型	9.68	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
