house_id	calc_mode	state	phase	plan	plan_name	pv_model	pv_watt	pv_kw	panel_count	inverter_kw	ratio_percent	battery_nominal_kwh	battery_calculated_nominal_kwh	battery_is_standardized	battery_v4_bSurplus_used	battery_method	tax_total_aud	subsidy_aud	final_price_aud
1204	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23921	8502	15419
1204	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14025	5109	8916
1204	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	C: 晚高峰	14025	5109	8916
1204	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21737	7644	14093
1204	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11841	4251	7590
1204	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	C: 晚高峰	11841	4251	7590
1205	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
1205	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
1205	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1205	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
1205	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
1205	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1206	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	10.56	24	6	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	27151	9906	17245
1206	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
1206	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1206	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24182	8619	15563
1206	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14287	5226	9061
1206	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1207	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
1207	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
1207	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1207	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	16.72	38	10	167	40	33.54	1	0.55	A: max(整夜, 0.8×剩余)	51072	18408	32664
1207	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
1207	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1208	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19599	6630	12969
1208	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9704	3237	6467
1208	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	9.6	7.08	1	0.55	C: 晚高峰	9704	3237	6467
1209	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21737	7644	14093
1209	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11841	4251	7590
1209	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	C: 晚高峰	11841	4251	7590
1209	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20122	6903	13219
1209	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	10226	3510	6716
1209	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	9.6	7.08	1	0.55	C: 晚高峰	10226	3510	6716
1210	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23090	8190	14900
1210	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	13195	4797	8398
1210	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	9.6	7.08	1	0.55	C: 晚高峰	13195	4797	8398
1210	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21737	7644	14093
1210	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11841	4251	7590
1210	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	C: 晚高峰	11841	4251	7590
1211	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	14.96	34	9	166	30	28.89	1	0.55	A: max(整夜, 0.8×剩余)	40203	14625	25578
1211	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
1211	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1211	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	26628	9633	16995
1211	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	13.5	10.41	1	0.55	B: max(晚高峰, 0.55×剩余)	20443	7488	12955
1211	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1212	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21214	7332	13882
1212	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11319	3939	7380
1212	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	9.6	7.08	1	0.55	C: 晚高峰	11319	3939	7380
1212	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19861	6786	13075
1212	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9965	3393	6572
1212	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	C: 晚高峰	9965	3393	6572
1213	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	11.44	26	7	163	20	19.65	1	0.55	A: max(整夜, 0.8×剩余)	27981	10179	17802
1213	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
1213	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1213	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.04	16	4	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24444	8775	15669
1213	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.04	16	4	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14548	5382	9166
1213	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1214	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	13.64	31	8	171	30	25.42	1	0.55	A: max(整夜, 0.8×剩余)	39111	14196	24915
1214	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
1214	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1214	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25536	9204	16332
1214	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	9.6	8.20	1	0.55	B: max(晚高峰, 0.55×剩余)	15640	5811	9829
1214	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1215	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20122	6903	13219
1215	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	10226	3510	6716
1215	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	9.6	7.08	1	0.55	C: 晚高峰	10226	3510	6716
1215	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19599	6630	12969
1215	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9704	3237	6467
1215	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	9.6	7.08	1	0.55	C: 晚高峰	9704	3237	6467
1216	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19861	6786	13075
1216	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9965	3393	6572
1216	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	C: 晚高峰	9965	3393	6572
1217	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
1217	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
1217	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1217	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	15.84	36	9	176	40	31.19	1	0.55	A: max(整夜, 0.8×剩余)	50241	18135	32106
1217	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
1217	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1218	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	26367	9477	16890
1218	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	10	9.65	1	0.55	B: max(晚高峰, 0.55×剩余)	16852	6201	10651
1218	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1218	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23660	8346	15314
1218	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	13764	4953	8811
1218	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	5.72	13	4	143	9.6	7.08	1	0.55	C: 晚高峰	13764	4953	8811
1219	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24182	8619	15563
1219	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14287	5226	9061
1219	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1219	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.96	9	3	132	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22306	7761	14545
1219	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.96	9	3	132	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12411	4368	8043
1219	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.96	9	3	132	9.6	7.08	1	0.55	C: 晚高峰	12411	4368	8043
1221	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	26889	9750	17139
1221	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
1221	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1221	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24182	8619	15563
1221	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14287	5226	9061
1221	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1222	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
1222	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
1222	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1222	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	25	24.27	1	0.55	A: max(整夜, 0.8×剩余)	34092	12402	21690
1222	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
1222	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
1223	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20383	7059	13324
1223	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	10488	3666	6822
1223	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	C: 晚高峰	10488	3666	6822
1223	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19861	6786	13075
1223	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9965	3393	6572
1223	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	C: 晚高峰	9965	3393	6572
