项目类型,屋顶理论最大面板数量,方案,州领地,实际面板数量,光伏容量kW,逆变器功率kW,电池标称容量kWh,总投资成本AUD,电池更换成本AUD,年度用电量kWh,自用率百分比,回本周期月数,回本周期年数,贴现回本周期月数,贴现回本周期年数,IRR_20年
"新建系统","26","A","NSW","23","10.12","9.99","29.33","24168.01","25370.45","7778","48.35","186.7","15.56","N/A","N/A","3.90%"
"新建系统","26","A","VIC","23","10.12","9.99","29.33","24168.01","25370.45","6778","42.10","202.3","16.86","N/A","N/A","2.62%"
"新建系统","26","A","QLD","23","10.12","9.99","29.33","24168.01","25370.45","7270","45.04","194.5","16.20","N/A","N/A","3.23%"
"新建系统","26","A","SA","23","10.12","9.99","29.33","24168.01","25370.45","7129","44.63","195.8","16.32","N/A","N/A","3.14%"
"新建系统","26","A","WA","23","10.12","9.99","29.33","24168.01","25370.45","7634","47.21","189.3","15.78","N/A","N/A","3.67%"
"新建系统","26","A","TAS","23","10.12","9.99","29.33","24168.01","25370.45","10148","61.24","161.4","13.45","209.7","17.47","6.38%"
"新建系统","26","A","ACT","23","10.12","9.99","29.33","24168.01","25370.45","8632","52.91","176.7","14.73","N/A","N/A","4.80%"
"新建系统","26","A","NT","23","10.12","9.99","29.33","24168.01","25370.45","10008","60.57","162.5","13.54","211.7","17.64","6.25%"
"新建系统","26","B","NSW","23","10.12","7.22","17.33","15796.85","14990.45","7778","48.35","124.3","10.36","146.9","12.25","11.10%"
"新建系统","26","B","VIC","23","10.12","7.22","17.33","15796.85","14990.45","6778","42.10","135.2","11.27","164.5","13.71","9.44%"
"新建系统","26","B","QLD","23","10.12","7.22","17.33","15796.85","14990.45","7270","45.04","129.9","10.82","155.8","12.99","10.23%"
"新建系统","26","B","SA","23","10.12","7.22","17.33","15796.85","14990.45","7129","44.63","130.5","10.87","156.9","13.08","10.12%"
"新建系统","26","B","WA","23","10.12","7.22","17.33","15796.85","14990.45","7634","47.21","126.1","10.51","149.9","12.50","10.81%"
"新建系统","26","B","TAS","23","10.12","7.22","17.33","15796.85","14990.45","10148","60.19","99.5","8.29","122.0","10.17","14.14%"
"新建系统","26","B","ACT","23","10.12","7.22","17.33","15796.85","14990.45","8632","52.08","117.1","9.76","138.1","11.51","12.07%"
"新建系统","26","B","NT","23","10.12","7.22","17.33","15796.85","14990.45","10008","60.03","99.9","8.32","122.4","10.20","14.10%"
"新建系统","26","C","NSW","23","10.12","6.8","9.90","11052.04","8560.95","7778","41.13","79.1","6.59","93.9","7.83","17.13%"
"新建系统","26","C","VIC","23","10.12","6.8","9.90","11052.04","8560.95","6778","38.92","83.1","6.93","99.6","8.30","16.34%"
"新建系统","26","C","QLD","23","10.12","6.8","9.90","11052.04","8560.95","7270","41.56","78.3","6.53","93.0","7.75","17.28%"
"新建系统","26","C","SA","23","10.12","6.8","9.90","11052.04","8560.95","7129","39.49","82.0","6.84","98.0","8.17","16.54%"
"新建系统","26","C","WA","23","10.12","6.8","9.90","11052.04","8560.95","7634","42.49","76.8","6.40","90.7","7.56","17.62%"
"新建系统","26","C","TAS","23","10.12","6.8","9.90","11052.04","8560.95","10148","46.85","70.1","5.84","81.7","6.80","19.17%"
"新建系统","26","C","ACT","23","10.12","6.8","9.90","11052.04","8560.95","8632","41.01","79.3","6.61","94.2","7.85","17.09%"
"新建系统","26","C","NT","23","10.12","6.8","9.90","11052.04","8560.95","10008","48.51","67.8","5.65","78.7","6.56","19.76%"
"新建系统","27","A","NSW","24","10.56","9.99","29.33","24287.08","25370.45","7778","46.42","185.2","15.43","N/A","N/A","4.05%"
"新建系统","27","A","VIC","24","10.56","9.99","29.33","24287.08","25370.45","6778","40.43","200.1","16.67","N/A","N/A","2.78%"
"新建系统","27","A","QLD","24","10.56","9.99","29.33","24287.08","25370.45","7270","43.25","192.7","16.06","N/A","N/A","3.38%"
"新建系统","27","A","SA","24","10.56","9.99","29.33","24287.08","25370.45","7129","42.85","193.7","16.14","N/A","N/A","3.30%"
"新建系统","27","A","WA","24","10.56","9.99","29.33","24287.08","25370.45","7634","45.33","187.5","15.63","N/A","N/A","3.82%"
"新建系统","27","A","TAS","24","10.56","9.99","29.33","24287.08","25370.45","10148","59.00","159.8","13.31","206.5","17.21","6.55%"
"新建系统","27","A","ACT","24","10.56","9.99","29.33","24287.08","25370.45","8632","50.79","175.2","14.60","237.4","19.78","4.94%"
"新建系统","27","A","NT","24","10.56","9.99","29.33","24287.08","25370.45","10008","58.35","160.9","13.41","208.8","17.40","6.43%"
"新建系统","27","B","NSW","24","10.56","7.22","17.33","15915.92","14990.45","7778","46.42","123.1","10.26","145.3","12.11","11.26%"
"新建系统","27","B","VIC","24","10.56","7.22","17.33","15915.92","14990.45","6778","40.43","133.8","11.15","162.6","13.55","9.62%"
"新建系统","27","B","QLD","24","10.56","7.22","17.33","15915.92","14990.45","7270","43.25","128.7","10.72","154.1","12.84","10.39%"
"新建系统","27","B","SA","24","10.56","7.22","17.33","15915.92","14990.45","7129","42.85","129.2","10.77","155.2","12.93","10.29%"
"新建系统","27","B","WA","24","10.56","7.22","17.33","15915.92","14990.45","7634","45.33","125.1","10.42","148.3","12.36","10.96%"
"新建系统","27","B","TAS","24","10.56","7.22","17.33","15915.92","14990.45","10148","57.78","98.2","8.19","121.0","10.08","14.27%"
"新建系统","27","B","ACT","24","10.56","7.22","17.33","15915.92","14990.45","8632","49.99","115.5","9.62","136.8","11.40","12.22%"
"新建系统","27","B","NT","24","10.56","7.22","17.33","15915.92","14990.45","10008","57.77","98.3","8.19","121.0","10.09","14.27%"
"新建系统","27","C","NSW","24","10.56","7.1","10.33","11516.95","8933.17","7778","40.38","80.3","6.69","95.7","7.97","16.88%"
"新建系统","27","C","VIC","24","10.56","7.1","10.33","11516.95","8933.17","6778","38.00","84.7","7.06","102.2","8.51","16.02%"
"新建系统","27","C","QLD","24","10.56","7.1","10.33","11516.95","8933.17","7270","40.79","79.7","6.64","94.7","7.89","17.03%"
"新建系统","27","C","SA","24","10.56","7.1","10.33","11516.95","8933.17","7129","38.80","83.3","6.94","99.8","8.31","16.32%"
"新建系统","27","C","WA","24","10.56","7.1","10.33","11516.95","8933.17","7634","41.67","78.1","6.51","92.5","7.71","17.35%"
"新建系统","27","C","TAS","24","10.56","7.1","10.33","11516.95","8933.17","10148","45.87","71.4","5.95","83.4","6.95","18.85%"
"新建系统","27","C","ACT","24","10.56","7.1","10.33","11516.95","8933.17","8632","40.26","80.5","6.71","96.0","8.00","16.84%"
"新建系统","27","C","NT","24","10.56","7.1","10.33","11516.95","8933.17","10008","47.47","69.2","5.76","80.4","6.70","19.41%"
"新建系统","28","A","NSW","25","11.00","9.99","29.33","24406.15","25370.45","7778","44.64","183.4","15.28","N/A","N/A","4.20%"
"新建系统","28","A","VIC","25","11.00","9.99","29.33","24406.15","25370.45","6778","38.89","198.2","16.52","N/A","N/A","2.94%"
"新建系统","28","A","QLD","25","11.00","9.99","29.33","24406.15","25370.45","7270","41.60","191.0","15.92","N/A","N/A","3.54%"
"新建系统","28","A","SA","25","11.00","9.99","29.33","24406.15","25370.45","7129","41.22","191.9","15.99","N/A","N/A","3.45%"
"新建系统","28","A","WA","25","11.00","9.99","29.33","24406.15","25370.45","7634","43.59","185.9","15.50","N/A","N/A","3.97%"
"新建系统","28","A","TAS","25","11.00","9.99","29.33","24406.15","25370.45","10148","56.94","158.0","13.17","203.7","16.97","6.72%"
"新建系统","28","A","ACT","25","11.00","9.99","29.33","24406.15","25370.45","8632","48.84","173.9","14.49","234.5","19.54","5.08%"
"新建系统","28","A","NT","25","11.00","9.99","29.33","24406.15","25370.45","10008","56.31","159.2","13.27","205.7","17.14","6.60%"
"新建系统","28","B","NSW","25","11.00","7.22","17.33","16034.99","14990.45","7778","44.64","122.0","10.17","143.8","11.99","11.42%"
"新建系统","28","B","VIC","25","11.00","7.22","17.33","16034.99","14990.45","6778","38.89","132.6","11.05","160.7","13.39","9.78%"
"新建系统","28","B","QLD","25","11.00","7.22","17.33","16034.99","14990.45","7270","41.60","127.5","10.62","152.3","12.69","10.56%"
"新建系统","28","B","SA","25","11.00","7.22","17.33","16034.99","14990.45","7129","41.22","128.0","10.67","153.3","12.77","10.45%"
"新建系统","28","B","WA","25","11.00","7.22","17.33","16034.99","14990.45","7634","43.59","123.9","10.33","146.6","12.21","11.12%"
"新建系统","28","B","TAS","25","11.00","7.22","17.33","16034.99","14990.45","10148","55.56","97.1","8.09","120.1","10.01","14.41%"
"新建系统","28","B","ACT","25","11.00","7.22","17.33","16034.99","14990.45","8632","48.07","114.1","9.51","135.4","11.28","12.37%"
"新建系统","28","B","NT","25","11.00","7.22","17.33","16034.99","14990.45","10008","55.54","97.2","8.10","120.1","10.01","14.40%"
"新建系统","28","C","NSW","25","11.00","7.4","10.76","11981.86","9305.38","7778","39.69","81.5","6.79","97.2","8.10","16.65%"
"新建系统","28","C","VIC","25","11.00","7.4","10.76","11981.86","9305.38","6778","37.05","86.5","7.21","104.8","8.73","15.70%"
"新建系统","28","C","QLD","25","11.00","7.4","10.76","11981.86","9305.38","7270","40.00","81.0","6.75","96.4","8.04","16.77%"
"新建系统","28","C","SA","25","11.00","7.4","10.76","11981.86","9305.38","7129","38.11","84.4","7.04","101.7","8.48","16.08%"
"新建系统","28","C","WA","25","11.00","7.4","10.76","11981.86","9305.38","7634","40.81","79.4","6.62","94.5","7.87","17.06%"
"新建系统","28","C","TAS","25","11.00","7.4","10.76","11981.86","9305.38","10148","44.97","72.6","6.05","85.0","7.08","18.55%"
"新建系统","28","C","ACT","25","11.00","7.4","10.76","11981.86","9305.38","8632","39.57","81.7","6.81","97.5","8.13","16.61%"
"新建系统","28","C","NT","25","11.00","7.4","10.76","11981.86","9305.38","10008","46.49","70.5","5.87","82.1","6.84","19.09%"
"新建系统","29","A","NSW","26","11.44","9.99","29.33","24525.22","25370.45","7778","43.00","181.6","15.14","N/A","N/A","4.34%"
"新建系统","29","A","VIC","26","11.44","9.99","29.33","24525.22","25370.45","6778","37.47","196.3","16.36","N/A","N/A","3.09%"
"新建系统","29","A","QLD","26","11.44","9.99","29.33","24525.22","25370.45","7270","40.07","189.2","15.77","N/A","N/A","3.69%"
"新建系统","29","A","SA","26","11.44","9.99","29.33","24525.22","25370.45","7129","39.71","190.0","15.84","N/A","N/A","3.61%"
"新建系统","29","A","WA","26","11.44","9.99","29.33","24525.22","25370.45","7634","41.99","184.3","15.36","N/A","N/A","4.12%"
"新建系统","29","A","TAS","26","11.44","9.99","29.33","24525.22","25370.45","10148","55.03","156.5","13.04","200.7","16.72","6.89%"
"新建系统","29","A","ACT","26","11.44","9.99","29.33","24525.22","25370.45","8632","47.04","172.5","14.38","231.6","19.30","5.22%"
"新建系统","29","A","NT","26","11.44","9.99","29.33","24525.22","25370.45","10008","54.43","157.6","13.13","202.8","16.90","6.77%"
"新建系统","29","B","NSW","26","11.44","7.22","17.33","16154.06","14990.45","7778","43.00","121.0","10.08","142.3","11.86","11.57%"
"新建系统","29","B","VIC","26","11.44","7.22","17.33","16154.06","14990.45","6778","37.47","131.4","10.95","158.6","13.22","9.95%"
"新建系统","29","B","QLD","26","11.44","7.22","17.33","16154.06","14990.45","7270","40.07","126.3","10.52","150.5","12.54","10.72%"
"新建系统","29","B","SA","26","11.44","7.22","17.33","16154.06","14990.45","7129","39.71","126.9","10.58","151.5","12.62","10.61%"
"新建系统","29","B","WA","26","11.44","7.22","17.33","16154.06","14990.45","7634","41.99","122.8","10.23","145.0","12.08","11.28%"
"新建系统","29","B","TAS","26","11.44","7.22","17.33","16154.06","14990.45","10148","53.50","96.2","8.02","118.6","9.89","14.54%"
"新建系统","29","B","ACT","26","11.44","7.22","17.33","16154.06","14990.45","8632","46.30","112.7","9.39","134.0","11.17","12.51%"
"新建系统","29","B","NT","26","11.44","7.22","17.33","16154.06","14990.45","10008","53.48","96.3","8.02","118.7","9.89","14.53%"
"新建系统","29","C","NSW","26","11.44","7.7","11.19","12485.76","9677.60","7778","39.05","82.9","6.90","99.1","8.26","16.39%"
"新建系统","29","C","VIC","26","11.44","7.7","11.19","12485.76","9677.60","6778","36.10","88.9","7.41","107.9","8.99","15.32%"
"新建系统","29","C","QLD","26","11.44","7.7","11.19","12485.76","9677.60","7270","39.07","82.9","6.91","98.9","8.24","16.40%"
"新建系统","29","C","SA","26","11.44","7.7","11.19","12485.76","9677.60","7129","37.29","86.2","7.18","104.3","8.69","15.75%"
"新建系统","29","C","WA","26","11.44","7.7","11.19","12485.76","9677.60","7634","39.80","81.4","6.78","97.1","8.09","16.66%"
"新建系统","29","C","TAS","26","11.44","7.7","11.19","12485.76","9677.60","10148","44.13","74.0","6.16","86.9","7.25","18.21%"
"新建系统","29","C","ACT","26","11.44","7.7","11.19","12485.76","9677.60","8632","38.94","83.1","6.92","99.5","8.29","16.35%"
"新建系统","29","C","NT","26","11.44","7.7","11.19","12485.76","9677.60","10008","45.59","71.9","5.99","84.0","7.00","18.74%"
"新建系统","30","A","NSW","27","11.88","9.99","29.33","24644.29","25370.45","7778","41.48","180.1","15.01","N/A","N/A","4.49%"
"新建系统","30","A","VIC","27","11.88","9.99","29.33","24644.29","25370.45","6778","36.16","194.2","16.19","N/A","N/A","3.25%"
"新建系统","30","A","QLD","27","11.88","9.99","29.33","24644.29","25370.45","7270","38.66","187.4","15.61","N/A","N/A","3.84%"
"新建系统","30","A","SA","27","11.88","9.99","29.33","24644.29","25370.45","7129","38.31","188.1","15.68","N/A","N/A","3.76%"
"新建系统","30","A","WA","27","11.88","9.99","29.33","24644.29","25370.45","7634","40.51","182.5","15.20","N/A","N/A","4.26%"
"新建系统","30","A","TAS","27","11.88","9.99","29.33","24644.29","25370.45","10148","53.14","155.3","12.94","198.5","16.54","7.03%"
"新建系统","30","A","ACT","27","11.88","9.99","29.33","24644.29","25370.45","8632","45.37","170.9","14.24","228.7","19.06","5.36%"
"新建系统","30","A","NT","27","11.88","9.99","29.33","24644.29","25370.45","10008","52.49","156.4","13.04","200.6","16.72","6.89%"
"新建系统","30","B","NSW","27","11.88","7.22","17.33","16273.13","14990.45","7778","41.48","120.1","10.01","140.8","11.73","11.72%"
"新建系统","30","B","VIC","27","11.88","7.22","17.33","16273.13","14990.45","6778","36.16","130.1","10.84","156.7","13.06","10.11%"
"新建系统","30","B","QLD","27","11.88","7.22","17.33","16273.13","14990.45","7270","38.66","125.0","10.42","148.6","12.39","10.87%"
"新建系统","30","B","SA","27","11.88","7.22","17.33","16273.13","14990.45","7129","38.31","125.9","10.49","150.0","12.50","10.77%"
"新建系统","30","B","WA","27","11.88","7.22","17.33","16273.13","14990.45","7634","40.51","121.7","10.14","143.5","11.96","11.43%"
"新建系统","30","B","TAS","27","11.88","7.22","17.33","16273.13","14990.45","10148","51.60","95.3","7.94","117.0","9.75","14.66%"
"新建系统","30","B","ACT","27","11.88","7.22","17.33","16273.13","14990.45","8632","44.66","111.0","9.25","132.8","11.07","12.66%"
"新建系统","30","B","NT","27","11.88","7.22","17.33","16273.13","14990.45","10008","51.58","95.3","7.94","117.1","9.76","14.66%"
"新建系统","30","C","NSW","27","11.88","8","11.62","12950.67","10049.82","7778","38.39","84.0","7.00","101.0","8.41","16.17%"
"新建系统","30","C","VIC","27","11.88","8","11.62","12950.67","10049.82","6778","35.15","90.9","7.58","110.8","9.23","14.99%"
"新建系统","30","C","QLD","27","11.88","8","11.62","12950.67","10049.82","7270","38.09","84.5","7.04","101.7","8.47","16.06%"
"新建系统","30","C","SA","27","11.88","8","11.62","12950.67","10049.82","7129","36.43","88.0","7.34","106.8","8.90","15.46%"
"新建系统","30","C","WA","27","11.88","8","11.62","12950.67","10049.82","7634","38.83","83.2","6.93","99.6","8.30","16.33%"
"新建系统","30","C","TAS","27","11.88","8","11.62","12950.67","10049.82","10148","43.35","75.1","6.26","88.6","7.39","17.96%"
"新建系统","30","C","ACT","27","11.88","8","11.62","12950.67","10049.82","8632","38.35","84.1","7.01","101.1","8.42","16.16%"
"新建系统","30","C","NT","27","11.88","8","11.62","12950.67","10049.82","10008","44.76","72.9","6.08","85.5","7.13","18.46%"
"新建系统","31","A","NSW","27","11.88","9.99","29.33","24644.29","25370.45","7778","41.48","180.1","15.01","N/A","N/A","4.49%"
"新建系统","31","A","VIC","27","11.88","9.99","29.33","24644.29","25370.45","6778","36.16","194.2","16.19","N/A","N/A","3.25%"
"新建系统","31","A","QLD","27","11.88","9.99","29.33","24644.29","25370.45","7270","38.66","187.4","15.61","N/A","N/A","3.84%"
"新建系统","31","A","SA","27","11.88","9.99","29.33","24644.29","25370.45","7129","38.31","188.1","15.68","N/A","N/A","3.76%"
"新建系统","31","A","WA","27","11.88","9.99","29.33","24644.29","25370.45","7634","40.51","182.5","15.20","N/A","N/A","4.26%"
"新建系统","31","A","TAS","27","11.88","9.99","29.33","24644.29","25370.45","10148","53.14","155.3","12.94","198.5","16.54","7.03%"
"新建系统","31","A","ACT","27","11.88","9.99","29.33","24644.29","25370.45","8632","45.37","170.9","14.24","228.7","19.06","5.36%"
"新建系统","31","A","NT","27","11.88","9.99","29.33","24644.29","25370.45","10008","52.49","156.4","13.04","200.6","16.72","6.89%"
"新建系统","31","B","NSW","27","11.88","7.22","17.33","16273.13","14990.45","7778","41.48","120.1","10.01","140.8","11.73","11.72%"
"新建系统","31","B","VIC","27","11.88","7.22","17.33","16273.13","14990.45","6778","36.16","130.1","10.84","156.7","13.06","10.11%"
"新建系统","31","B","QLD","27","11.88","7.22","17.33","16273.13","14990.45","7270","38.66","125.0","10.42","148.6","12.39","10.87%"
"新建系统","31","B","SA","27","11.88","7.22","17.33","16273.13","14990.45","7129","38.31","125.9","10.49","150.0","12.50","10.77%"
"新建系统","31","B","WA","27","11.88","7.22","17.33","16273.13","14990.45","7634","40.51","121.7","10.14","143.5","11.96","11.43%"
"新建系统","31","B","TAS","27","11.88","7.22","17.33","16273.13","14990.45","10148","51.60","95.3","7.94","117.0","9.75","14.66%"
