项目类型,屋顶理论最大面板数量,方案,州领地,实际面板数量,光伏容量kW,逆变器功率kW,电池标称容量kWh,总投资成本AUD,电池更换成本AUD,年度用电量kWh,自用率百分比,回本周期月数,回本周期年数,贴现回本周期月数,贴现回本周期年数,IRR_20年
"新建系统","10","C","WA","9","3.96","2.7","3.87","6868.77","3349.94","7634","70.30","73.1","6.09","85.9","7.16","17.83%"
"新建系统","10","C","TAS","9","3.96","2.7","3.87","6868.77","3349.94","10148","77.01","67.4","5.61","78.1","6.51","19.39%"
"新建系统","10","C","ACT","9","3.96","2.7","3.87","6868.77","3349.94","8632","66.12","77.6","6.46","91.9","7.66","16.85%"
"新建系统","10","C","NT","9","3.96","2.7","3.87","6868.77","3349.94","10008","80.10","64.8","5.40","74.6","6.22","20.10%"
"新建系统","11","A","NSW","9","3.96","8","22.44","26167.90","19410.60","7778","94.50","N/A","N/A","N/A","N/A","N/A"
"新建系统","11","A","VIC","9","3.96","8","22.44","26167.90","19410.60","6778","90.39","N/A","N/A","N/A","N/A","N/A"
"新建系统","11","A","QLD","9","3.96","8","22.44","26167.90","19410.60","7270","94.57","N/A","N/A","N/A","N/A","N/A"
"新建系统","11","A","SA","9","3.96","8","22.44","26167.90","19410.60","7129","93.20","N/A","N/A","N/A","N/A","N/A"
"新建系统","11","A","WA","9","3.96","8","22.44","26167.90","19410.60","7634","94.65","N/A","N/A","N/A","N/A","N/A"
"新建系统","11","A","TAS","9","3.96","8","22.44","26167.90","19410.60","10148","95.06","N/A","N/A","N/A","N/A","N/A"
"新建系统","11","A","ACT","9","3.96","8","22.44","26167.90","19410.60","8632","94.42","N/A","N/A","N/A","N/A","N/A"
"新建系统","11","A","NT","9","3.96","8","22.44","26167.90","19410.60","10008","95.25","N/A","N/A","N/A","N/A","N/A"
"新建系统","11","B","NSW","9","3.96","5","15.00","18164.74","12975.00","7778","94.50","179.8","14.99","N/A","N/A","4.24%"
"新建系统","11","B","VIC","9","3.96","5","15.00","18164.74","12975.00","6778","90.39","185.4","15.45","N/A","N/A","3.76%"
"新建系统","11","B","QLD","9","3.96","5","15.00","18164.74","12975.00","7270","94.57","179.8","14.98","N/A","N/A","4.24%"
"新建系统","11","B","SA","9","3.96","5","15.00","18164.74","12975.00","7129","93.20","181.3","15.11","N/A","N/A","4.09%"
"新建系统","11","B","WA","9","3.96","5","15.00","18164.74","12975.00","7634","94.65","179.7","14.97","N/A","N/A","4.25%"
"新建系统","11","B","TAS","9","3.96","5","15.00","18164.74","12975.00","10148","95.06","179.2","14.93","N/A","N/A","4.30%"
"新建系统","11","B","ACT","9","3.96","5","15.00","18164.74","12975.00","8632","94.42","179.9","15.00","N/A","N/A","4.23%"
"新建系统","11","B","NT","9","3.96","5","15.00","18164.74","12975.00","10008","95.25","178.9","14.91","N/A","N/A","4.32%"
"新建系统","11","C","NSW","9","3.96","2.7","3.87","6868.77","3349.94","7778","67.50","76.0","6.34","90.0","7.50","17.17%"
"新建系统","11","C","VIC","9","3.96","2.7","3.87","6868.77","3349.94","6778","62.70","81.3","6.78","97.3","8.11","16.03%"
"新建系统","11","C","QLD","9","3.96","2.7","3.87","6868.77","3349.94","7270","69.42","73.9","6.16","86.9","7.24","17.62%"
"新建系统","11","C","SA","9","3.96","2.7","3.87","6868.77","3349.94","7129","64.07","79.7","6.64","95.1","7.93","16.36%"
"新建系统","11","C","WA","9","3.96","2.7","3.87","6868.77","3349.94","7634","70.30","73.1","6.09","85.9","7.16","17.83%"
"新建系统","11","C","TAS","9","3.96","2.7","3.87","6868.77","3349.94","10148","77.01","67.4","5.61","78.1","6.51","19.39%"
"新建系统","11","C","ACT","9","3.96","2.7","3.87","6868.77","3349.94","8632","66.12","77.6","6.46","91.9","7.66","16.85%"
"新建系统","11","C","NT","9","3.96","2.7","3.87","6868.77","3349.94","10008","80.10","64.8","5.40","74.6","6.22","20.10%"
"新建系统","12","A","NSW","10","4.40","8","22.44","26429.26","19410.60","7778","92.41","229.5","19.13","N/A","N/A","0.61%"
"新建系统","12","A","VIC","10","4.40","8","22.44","26429.26","19410.60","6778","84.09","N/A","N/A","N/A","N/A","N/A"
"新建系统","12","A","QLD","10","4.40","8","22.44","26429.26","19410.60","7270","92.67","229.2","19.10","N/A","N/A","0.64%"
"新建系统","12","A","SA","10","4.40","8","22.44","26429.26","19410.60","7129","87.66","238.0","19.83","N/A","N/A","0.13%"
"新建系统","12","A","WA","10","4.40","8","22.44","26429.26","19410.60","7634","91.29","231.3","19.28","N/A","N/A","0.50%"
"新建系统","12","A","TAS","10","4.40","8","22.44","26429.26","19410.60","10148","94.83","226.0","18.84","N/A","N/A","0.86%"
"新建系统","12","A","ACT","10","4.40","8","22.44","26429.26","19410.60","8632","94.23","226.9","18.91","N/A","N/A","0.80%"
"新建系统","12","A","NT","10","4.40","8","22.44","26429.26","19410.60","10008","95.01","225.8","18.81","N/A","N/A","0.88%"
"新建系统","12","B","NSW","10","4.40","5","15.00","18426.10","12975.00","7778","92.41","168.3","14.02","229.6","19.13","5.26%"
"新建系统","12","B","VIC","10","4.40","5","15.00","18426.10","12975.00","6778","84.09","179.7","14.97","N/A","N/A","4.24%"
"新建系统","12","B","QLD","10","4.40","5","15.00","18426.10","12975.00","7270","92.67","168.0","14.00","228.9","19.08","5.29%"
"新建系统","12","B","SA","10","4.40","5","15.00","18426.10","12975.00","7129","87.66","174.8","14.56","N/A","N/A","4.68%"
"新建系统","12","B","WA","10","4.40","5","15.00","18426.10","12975.00","7634","91.29","169.5","14.13","232.5","19.38","5.12%"
"新建系统","12","B","TAS","10","4.40","5","15.00","18426.10","12975.00","10148","94.83","165.5","13.79","224.0","18.67","5.55%"
"新建系统","12","B","ACT","10","4.40","5","15.00","18426.10","12975.00","8632","94.23","166.2","13.85","225.4","18.78","5.48%"
"新建系统","12","B","NT","10","4.40","5","15.00","18426.10","12975.00","10008","95.01","165.3","13.78","223.5","18.63","5.57%"
"新建系统","12","C","NSW","10","4.40","3","4.30","7631.97","3722.15","7778","63.65","80.2","6.68","95.8","7.98","16.26%"
"新建系统","12","C","VIC","10","4.40","3","4.30","7631.97","3722.15","6778","58.97","85.9","7.16","104.0","8.66","15.14%"
"新建系统","12","C","QLD","10","4.40","3","4.30","7631.97","3722.15","7270","65.23","78.5","6.54","93.4","7.78","16.63%"
"新建系统","12","C","SA","10","4.40","3","4.30","7631.97","3722.15","7129","60.35","84.2","7.02","101.6","8.46","15.47%"
"新建系统","12","C","WA","10","4.40","3","4.30","7631.97","3722.15","7634","66.25","77.4","6.45","91.7","7.64","16.88%"
"新建系统","12","C","TAS","10","4.40","3","4.30","7631.97","3722.15","10148","73.26","70.5","5.88","82.3","6.86","18.52%"
"新建系统","12","C","ACT","10","4.40","3","4.30","7631.97","3722.15","8632","62.72","81.3","6.77","97.2","8.10","16.04%"
"新建系统","12","C","NT","10","4.40","3","4.30","7631.97","3722.15","10008","76.28","67.9","5.66","78.9","6.57","19.22%"
"新建系统","13","A","NSW","11","4.84","8","22.44","26690.62","19410.60","7778","86.97","222.7","18.56","N/A","N/A","1.07%"
"新建系统","13","A","VIC","11","4.84","8","22.44","26690.62","19410.60","6778","78.93","237.0","19.75","N/A","N/A","0.18%"
"新建系统","13","A","QLD","11","4.84","8","22.44","26690.62","19410.60","7270","88.62","219.5","18.29","N/A","N/A","1.25%"
"新建系统","13","A","SA","11","4.84","8","22.44","26690.62","19410.60","7129","82.18","230.7","19.23","N/A","N/A","0.54%"
"新建系统","13","A","WA","11","4.84","8","22.44","26690.62","19410.60","7634","85.56","225.1","18.76","N/A","N/A","0.92%"
"新建系统","13","A","TAS","11","4.84","8","22.44","26690.62","19410.60","10148","94.63","210.7","17.55","N/A","N/A","1.88%"
"新建系统","13","A","ACT","11","4.84","8","22.44","26690.62","19410.60","8632","92.22","214.3","17.85","N/A","N/A","1.63%"
"新建系统","13","A","NT","11","4.84","8","22.44","26690.62","19410.60","10008","94.80","210.3","17.53","N/A","N/A","1.90%"
"新建系统","13","B","NSW","11","4.84","5","15.00","18687.46","12975.00","7778","86.97","163.3","13.61","219.2","18.27","5.75%"
"新建系统","13","B","VIC","11","4.84","5","15.00","18687.46","12975.00","6778","78.93","174.4","14.54","N/A","N/A","4.70%"
"新建系统","13","B","QLD","11","4.84","5","15.00","18687.46","12975.00","7270","88.62","160.7","13.39","215.3","17.95","5.96%"
"新建系统","13","B","SA","11","4.84","5","15.00","18687.46","12975.00","7129","82.18","169.4","14.12","232.6","19.38","5.13%"
"新建系统","13","B","WA","11","4.84","5","15.00","18687.46","12975.00","7634","85.56","165.1","13.76","223.3","18.61","5.57%"
"新建系统","13","B","TAS","11","4.84","5","15.00","18687.46","12975.00","10148","94.63","153.9","12.82","201.5","16.79","6.72%"
"新建系统","13","B","ACT","11","4.84","5","15.00","18687.46","12975.00","8632","91.76","156.9","13.08","207.4","17.28","6.36%"
"新建系统","13","B","NT","11","4.84","5","15.00","18687.46","12975.00","10008","94.80","153.7","12.81","201.1","16.76","6.74%"
"新建系统","13","C","NSW","11","4.84","3.3","4.73","8395.17","4094.37","7778","60.31","84.3","7.02","101.6","8.47","15.46%"
"新建系统","13","C","VIC","11","4.84","3.3","4.73","8395.17","4094.37","6778","55.89","90.3","7.53","110.2","9.19","14.39%"
"新建系统","13","C","QLD","11","4.84","3.3","4.73","8395.17","4094.37","7270","61.56","82.8","6.90","99.0","8.25","15.76%"
"新建系统","13","C","SA","11","4.84","3.3","4.73","8395.17","4094.37","7129","57.10","88.6","7.39","107.8","8.98","14.69%"
"新建系统","13","C","WA","11","4.84","3.3","4.73","8395.17","4094.37","7634","62.86","81.1","6.76","97.0","8.08","16.07%"
"新建系统","13","C","TAS","11","4.84","3.3","4.73","8395.17","4094.37","10148","69.96","73.5","6.12","86.4","7.20","17.75%"
"新建系统","13","C","ACT","11","4.84","3.3","4.73","8395.17","4094.37","8632","59.52","85.2","7.10","103.0","8.58","15.27%"
"新建系统","13","C","NT","11","4.84","3.3","4.73","8395.17","4094.37","10008","72.82","70.9","5.91","82.9","6.90","18.42%"
"新建系统","14","A","NSW","12","5.28","9.6","22.22","27235.45","19220.30","7778","82.00","216.9","18.07","N/A","N/A","1.43%"
"新建系统","14","A","VIC","12","5.28","9.6","22.22","27235.45","19220.30","6778","74.53","230.7","19.22","N/A","N/A","0.55%"
"新建系统","14","A","QLD","12","5.28","9.6","22.22","27235.45","19220.30","7270","82.91","215.5","17.96","N/A","N/A","1.53%"
"新建系统","14","A","SA","12","5.28","9.6","22.22","27235.45","19220.30","7129","77.61","224.9","18.74","N/A","N/A","0.92%"
"新建系统","14","A","WA","12","5.28","9.6","22.22","27235.45","19220.30","7634","80.72","219.1","18.26","N/A","N/A","1.28%"
"新建系统","14","A","TAS","12","5.28","9.6","22.22","27235.45","19220.30","10148","94.46","197.4","16.45","N/A","N/A","2.81%"
"新建系统","14","A","ACT","12","5.28","9.6","22.22","27235.45","19220.30","8632","87.30","208.0","17.33","N/A","N/A","2.03%"
"新建系统","14","A","NT","12","5.28","9.6","22.22","27235.45","19220.30","10008","94.50","197.3","16.45","N/A","N/A","2.82%"
"新建系统","14","B","NSW","12","5.28","5","14.82","18777.55","12819.30","7778","82.00","157.3","13.11","208.6","17.38","6.30%"
"新建系统","14","B","VIC","12","5.28","5","14.82","18777.55","12819.30","6778","74.53","168.1","14.01","229.7","19.14","5.26%"
"新建系统","14","B","QLD","12","5.28","5","14.82","18777.55","12819.30","7270","82.91","156.3","13.02","206.1","17.18","6.42%"
"新建系统","14","B","SA","12","5.28","5","14.82","18777.55","12819.30","7129","77.61","163.6","13.63","220.5","18.38","5.69%"
"新建系统","14","B","WA","12","5.28","5","14.82","18777.55","12819.30","7634","80.72","159.0","13.25","212.1","17.67","6.12%"
"新建系统","14","B","TAS","12","5.28","5","14.82","18777.55","12819.30","10148","94.14","143.0","11.91","181.5","15.13","7.92%"
"新建系统","14","B","ACT","12","5.28","5","14.82","18777.55","12819.30","8632","86.75","151.6","12.63","197.1","16.43","6.95%"
"新建系统","14","B","NT","12","5.28","5","14.82","18777.55","12819.30","10008","94.50","142.6","11.88","180.9","15.07","7.97%"
"新建系统","14","C","NSW","12","5.28","3.6","5.16","9158.36","4466.58","7778","57.33","88.3","7.36","107.3","8.94","14.74%"
"新建系统","14","C","VIC","12","5.28","3.6","5.16","9158.36","4466.58","6778","53.29","94.2","7.85","116.1","9.68","13.75%"
"新建系统","14","C","QLD","12","5.28","3.6","5.16","9158.36","4466.58","7270","58.44","86.5","7.21","105.2","8.76","15.01%"
"新建系统","14","C","SA","12","5.28","3.6","5.16","9158.36","4466.58","7129","54.37","92.5","7.71","113.8","9.48","14.02%"
"新建系统","14","C","WA","12","5.28","3.6","5.16","9158.36","4466.58","7634","59.76","84.9","7.07","102.6","8.55","15.33%"
"新建系统","14","C","TAS","12","5.28","3.6","5.16","9158.36","4466.58","10148","66.79","76.8","6.40","90.9","7.58","17.00%"
"新建系统","14","C","ACT","12","5.28","3.6","5.16","9158.36","4466.58","8632","56.67","89.2","7.44","108.6","9.05","14.58%"
"新建系统","14","C","NT","12","5.28","3.6","5.16","9158.36","4466.58","10008","69.66","73.8","6.15","86.8","7.23","17.68%"
"新建系统","15","A","NSW","13","5.72","9.6","22.22","27496.81","19220.30","7778","77.80","211.5","17.62","N/A","N/A","1.80%"
"新建系统","15","A","VIC","13","5.72","9.6","22.22","27496.81","19220.30","6778","69.91","226.4","18.86","N/A","N/A","0.82%"
"新建系统","15","A","QLD","13","5.72","9.6","22.22","27496.81","19220.30","7270","77.43","212.2","17.68","N/A","N/A","1.76%"
"新建系统","15","A","SA","13","5.72","9.6","22.22","27496.81","19220.30","7129","73.46","219.4","18.28","N/A","N/A","1.27%"
"新建系统","15","A","WA","13","5.72","9.6","22.22","27496.81","19220.30","7634","76.61","213.6","17.80","N/A","N/A","1.66%"
"新建系统","15","A","TAS","13","5.72","9.6","22.22","27496.81","19220.30","10148","92.24","188.9","15.74","N/A","N/A","3.48%"
"新建系统","15","A","ACT","13","5.72","9.6","22.22","27496.81","19220.30","8632","82.69","203.2","16.94","N/A","N/A","2.39%"
"新建系统","15","A","NT","13","5.72","9.6","22.22","27496.81","19220.30","10008","91.70","189.6","15.80","N/A","N/A","3.42%"
"新建系统","15","B","NSW","13","5.72","5","14.82","19038.91","12819.30","7778","77.80","153.6","12.80","201.4","16.79","6.70%"
"新建系统","15","B","VIC","13","5.72","5","14.82","19038.91","12819.30","6778","69.91","165.0","13.75","223.8","18.65","5.53%"
"新建系统","15","B","QLD","13","5.72","5","14.82","19038.91","12819.30","7270","77.43","154.2","12.85","202.4","16.87","6.64%"
"新建系统","15","B","SA","13","5.72","5","14.82","19038.91","12819.30","7129","73.46","159.6","13.30","213.1","17.76","6.06%"
"新建系统","15","B","WA","13","5.72","5","14.82","19038.91","12819.30","7634","76.61","155.2","12.94","204.4","17.04","6.53%"
"新建系统","15","B","TAS","13","5.72","5","14.82","19038.91","12819.30","10148","90.33","138.5","11.54","173.9","14.49","8.47%"
"新建系统","15","B","ACT","13","5.72","5","14.82","19038.91","12819.30","8632","82.19","147.7","12.31","190.9","15.91","7.33%"
"新建系统","15","B","NT","13","5.72","5","14.82","19038.91","12819.30","10008","90.95","137.6","11.47","172.4","14.37","8.56%"
"新建系统","15","C","NSW","13","5.72","3.9","5.59","9921.56","4838.80","7778","54.80","91.8","7.65","112.8","9.40","14.12%"
"新建系统","15","C","VIC","13","5.72","3.9","5.59","9921.56","4838.80","6778","51.04","97.8","8.15","121.3","10.11","13.19%"
"新建系统","15","C","QLD","13","5.72","3.9","5.59","9921.56","4838.80","7270","55.75","90.5","7.54","110.4","9.20","14.35%"
"新建系统","15","C","SA","13","5.72","3.9","5.59","9921.56","4838.80","7129","52.03","96.2","8.02","119.3","9.94","13.44%"
"新建系统","15","C","WA","13","5.72","3.9","5.59","9921.56","4838.80","7634","57.08","88.7","7.39","107.8","8.99","14.68%"
"新建系统","15","C","TAS","13","5.72","3.9","5.59","9921.56","4838.80","10148","63.94","79.8","6.65","95.3","7.94","16.33%"
"新建系统","15","C","ACT","13","5.72","3.9","5.59","9921.56","4838.80","8632","54.24","92.7","7.72","114.0","9.50","13.99%"
"新建系统","15","C","NT","13","5.72","3.9","5.59","9921.56","4838.80","10008","66.56","77.1","6.42","91.2","7.60","16.95%"
"新建系统","16","A","NSW","14","6.16","9.6","22.22","27758.17","19220.30","7778","74.03","206.4","17.20","N/A","N/A","2.14%"
"新建系统","16","A","VIC","14","6.16","9.6","22.22","27758.17","19220.30","6778","65.90","222.4","18.53","N/A","N/A","1.08%"
"新建系统","16","A","QLD","14","6.16","9.6","22.22","27758.17","19220.30","7270","72.43","209.3","17.44","N/A","N/A","1.94%"
"新建系统","16","A","SA","14","6.16","9.6","22.22","27758.17","19220.30","7129","69.19","215.6","17.97","N/A","N/A","1.52%"
"新建系统","16","A","WA","14","6.16","9.6","22.22","27758.17","19220.30","7634","72.58","209.2","17.43","N/A","N/A","1.96%"
"新建系统","16","A","TAS","14","6.16","9.6","22.22","27758.17","19220.30","10148","88.02","183.8","15.32","N/A","N/A","3.86%"
"新建系统","16","A","ACT","14","6.16","9.6","22.22","27758.17","19220.30","8632","78.74","198.5","16.54","N/A","N/A","2.73%"
"新建系统","16","A","NT","14","6.16","9.6","22.22","27758.17","19220.30","10008","87.31","184.9","15.41","N/A","N/A","3.77%"
"新建系统","16","B","NSW","14","6.16","5","14.82","19300.27","12819.30","7778","74.03","150.2","12.52","195.1","16.26","7.06%"
"新建系统","16","B","VIC","14","6.16","5","14.82","19300.27","12819.30","6778","65.90","162.3","13.53","218.4","18.20","5.79%"
"新建系统","16","B","QLD","14","6.16","5","14.82","19300.27","12819.30","7270","72.43","152.4","12.70","199.3","16.61","6.81%"
"新建系统","16","B","SA","14","6.16","5","14.82","19300.27","12819.30","7129","69.19","157.0","13.09","208.4","17.37","6.31%"
"新建系统","16","B","WA","14","6.16","5","14.82","19300.27","12819.30","7634","72.58","152.1","12.67","199.0","16.58","6.83%"
"新建系统","16","B","TAS","14","6.16","5","14.82","19300.27","12819.30","10148","86.03","135.0","11.25","168.6","14.05","8.85%"
"新建系统","16","B","ACT","14","6.16","5","14.82","19300.27","12819.30","8632","78.07","144.7","12.05","185.3","15.45","7.67%"
"新建系统","16","B","NT","14","6.16","5","14.82","19300.27","12819.30","10008","86.56","134.4","11.20","167.7","13.97","8.92%"
"新建系统","16","C","NSW","14","6.16","4.2","6.02","10684.76","5211.02","7778","52.62","95.3","7.94","117.8","9.81","13.59%"
"新建系统","16","C","VIC","14","6.16","4.2","6.02","10684.76","5211.02","6778","49.10","101.4","8.45","125.3","10.44","12.71%"
"新建系统","16","C","QLD","14","6.16","4.2","6.02","10684.76","5211.02","7270","53.43","94.1","7.84","115.9","9.66","13.79%"
"新建系统","16","C","SA","14","6.16","4.2","6.02","10684.76","5211.02","7129","50.00","99.7","8.31","123.4","10.28","12.94%"
"新建系统","16","C","WA","14","6.16","4.2","6.02","10684.76","5211.02","7634","54.74","91.9","7.66","112.9","9.41","14.11%"
"新建系统","16","C","TAS","14","6.16","4.2","6.02","10684.76","5211.02","10148","61.31","83.1","6.92","99.8","8.31","15.70%"
"新建系统","16","C","ACT","14","6.16","4.2","6.02","10684.76","5211.02","8632","52.14","96.1","8.00","119.0","9.92","13.47%"
"新建系统","16","C","NT","14","6.16","4.2","6.02","10684.76","5211.02","10008","63.87","79.9","6.66","95.4","7.95","16.31%"
"新建系统","17","A","NSW","15","6.60","9.6","22.22","28019.53","19220.30","7778","70.02","203.3","16.94","N/A","N/A","2.37%"
